"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
3899,"FIREWOOD CAFE","4248 18TH ST ","San Francisco","CA","94110","37.760788","-122.436913","+14152520999"
3902,"ST. FRANCIS MEMORIAL HOSPITAL - EMPLOYEES CAFETERIA","900 HYDE ST, 2ND FLOOR","San Francisco","CA","94109","37.789608","-122.417077","+14153536435"
3910,"2001 THAI STICK","2001 FILLMORE ST ","San Francisco","CA","94115","37.788104","-122.433694","+14158856100"
3920,"BOSTON MARKET","2300 16TH ST ","San Francisco","CA","94103","37.765708","-122.409002","+14158647666"
3924,"LADLE AND LEAF","221 MONTGOMERY ST ","San Francisco","CA","94104","37.791151","-122.402403","+14152977687"
3926,"ESPETUS CHURRASCARIA, INC.","1686 MARKET ST ","San Francisco","CA","94102","37.773317","-122.421724","+14155528792"
3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE","301 VAN NESS AVE ","San Francisco","CA","94102","37.778272","-122.420031","+14152521932"
3935,"LE COLONIAL, SF, LLC","20 COSMO PL ","San Francisco","CA","94109","37.788108","-122.412394","+14159223285"
3936,"BOUDIN BAKERY","251 GEARY ST, BASEMENT (MACY'S)","San Francisco","CA","94102","37.787423","-122.407417","+14159131849"
3948,"MEL'S DRIVE-IN","833 MISSION ST ","San Francisco","CA","94103","37.78355","-122.405356","+14152270793"
3951,"KIRIN RESTAURANT","6135 GEARY BLVD ","San Francisco","CA","94121","37.779962","-122.485087","+14157522268"
3953,"TRATTORIA PINOCCHIO","401 COLUMBUS AVE ","San Francisco","CA","94133","37.799036","-122.408426","+14153921472"
3955,"PARAGON RESTAURANT & BAR","701 02ND ST ","San Francisco","CA","94107","37.780534","-122.390362","+14155379020"
3959,"HORNBLOWER CRUISES & EVENTS/HORNBLOWER-SANTA ROSA","PIER 3  THE EMBARCADERO","San Francisco","CA","94111","37.794551","-122.39319","+14157888866"
3960,"GAP INC.","2 FOLSOM STREET","San Francisco","CA","94105","37.790793","-122.390218","+14154272750"
3962,"CROSSROADS CAFE","699 DELANCEY ST","San Francisco","CA","94107","37.783014","-122.389081","+14159579800"
3963,"EUREST DINING SERVICES","211 MAIN ST 9/F","San Francisco","CA","94105","37.790363","-122.393022","+14156367018"
3972,"SEASONS BAR","757 MARKET ST 5/FL","San Francisco","CA","94103","37.786476","-122.404852","+14156333000"
3982,"SLIM'S","333 11TH ST ","San Francisco","CA","94103","37.771501","-122.413439","+14152550333"
4025,"SING SING","309 HYDE ST ","San Francisco","CA","94109","37.783855","-122.415984","+14158855159"
4037,"EDINBURGH CASTLE PUB","950 GEARY ST ","San Francisco","CA","94109","37.786059","-122.418952","+14158854074"
4056,"FERRY PLAZA WINE MERCHANT","1 FERRY BUILDING  #23","San Francisco","CA","94111","37.795225","-122.39377","+14153919400"
4057,"BIN 55","55 04TH ST ","San Francisco","CA","94103","37.784964","-122.404752","+14158961600"
4068,"ROARING 20'S","552 BROADWAY ST ","San Francisco","CA","94133","37.797948","-122.406393","+14157886765"
4071,"GINO AND CARLO INC","548 GREEN ST ","San Francisco","CA","94133","37.799656","-122.408166","+14154210896"
4072,"HUSTLER CLUB","1031 KEARNY ST ","San Francisco","CA","94133","37.797545","-122.405455","+14154341308"
4078,"SHANNON ARMS","915 TARAVAL","San Francisco","CA","94116","37.742972","-122.47584","+14156651223"
4085,"HOCKEY HAVEN","3625 BALBOA ST ","San Francisco","CA","94121","37.775663","-122.49781","+14157524413"
4108,"HORNBLOWER CRUISES & EVENTS/SF BELLE","PIER 3","San Francisco","CA","94111","37.797473","-122.39592","+14159408305"
4140,"TITANIC LOUNGE AKA GANGWAY","841 LARKIN ST ","San Francisco","CA","94109","37.785713","-122.418094","+14157766828"
4145,"FINAL FINAL","2990 BAKER ST ","San Francisco","CA","94123","37.798531","-122.445891","+14159317800"
4152,"THE GRAND NIGHTCLUB","520 4TH ST","San Francisco","CA","94107","37.779225","-122.397741","+14154956620"
4158,"HOLIDAY INN FISHERMAN'S WHARF","1300 COLUMBUS AVE ","San Francisco","CA","94133","37.806115","-122.418525","+14157719000"
4171,"SOUTH BEACH YACHT CLUB","PIER 40","San Francisco","CA","94107","37.78162","-122.387677","+14154952295"
4184,"GLENEAGLES GOLF COURSE AT M P","2100 SUNNYDALE AVE ","San Francisco","CA","94134","37.714351","-122.424419","+14155872425"
4209,"RITZ-CARLTON SF - BAKERY","600 STOCKTON ST 2ND FLOOR","San Francisco","CA","94108","37.791367","-122.407257","+14152967465"
4231,"THE PAGE","298 DIVISADERO ST ","San Francisco","CA","94117","37.772194","-122.437154","+14152556101"
4249,"CAFE DU SOLEIL","200 FILLMORE ST ","San Francisco","CA","94117","37.771368","-122.430248","+14159348637"
4323,"DIVA'S","1081 POST ST ","San Francisco","CA","94109",,,"+14154743482"
4335,"ASIA SF LLC","201 09TH ST ","San Francisco","CA","94103","37.775025","-122.413093","+14152556789"
4372,"CLUB PUERTORRIQUENO OF SF INC.","3249A MISSION ST ","San Francisco","CA","94110","37.744901","-122.420273","+14157066215"
4400,"BOTTOM OF THE HILL","1233 17TH ST ","San Francisco","CA","94107","37.765117","-122.396135","+14152074876"
4412,"BARBAROSSA","714 MONTGOMERY ST ","San Francisco","CA","94111","37.795918","-122.403283","+14154344204"
4416,"SWEETIE'S","475 FRANCISCO ST ","San Francisco","CA","94133","37.804685","-122.412971","+14153989404"
4421,"CREPE CAFE","PIER 39  SPACE D-3","San Francisco","CA","94133","37.80824","-122.410189","+14153181494"
4424,"OUTTA HERE","2130 FULTON ST ","San Francisco","CA","94117","37.775117","-122.452065","+14154225849"
4425,"STARBUCKS COFFEE","1298 HOWARD ST ","San Francisco","CA","94103","37.775314","-122.412819","+14155657385"
4434,"NOE VALLEY BAKERY & BREAD CO.","4073 24TH ST ","San Francisco","CA","94114","37.751314","-122.433409","+14155501405"
4438,"DIANA MARKET #2","282 09TH ST ","San Francisco","CA","94103","37.774722","-122.406761","+14158633189"
4447,"FOOD EXPRESS","716 GRANT AVE ","San Francisco","CA","94108","37.793598","-122.406097","+14159562086"
4449,"UNIVERSAL BAKERY INC.","3458 MISSION ST ","San Francisco","CA","94110","37.741317","-122.422687","+14158214971"
4462,"HOTWOK EXPRESS, INC","605 BATTERY ST ","San Francisco","CA","94111","37.796954","-122.400764","+14152918866"
4465,"FREDDIE'S SANDWICHES","300 FRANCISCO ST ","San Francisco","CA","94133","37.805128","-122.410284","+14154332882"
4469,"BOUDIN RESTAURANT","160 JEFFERSON  2ND FLOOR","San Francisco","CA","94133","37.808352","-122.415157","+14159288882"
4474,"17TH & NOE MARKET","3900 17TH ST ","San Francisco","CA","94114","37.762638","-122.433242","+14158636337"
4475,"SPOT LIGHT MARKET","298 GUERRERO ST ","San Francisco","CA","94103","37.766424","-122.424311","+14158632778"
4476,"AFC SUSHI @ SAFEWAY 4601","145 JACKSON ST ","San Francisco","CA","94111","37.796984","-122.398887","+14159823112"
4478,"AFC SUSHI @ SAFEWAY #1490","2300 16TH ST ","San Francisco","CA","94103","37.765708","-122.409002","+14155751120"
4479,"COURTNEY'S PRODUCE II","101 CASTRO ST ","San Francisco","CA","94114","37.767194","-122.435576","+14156261850"
4480,"STARBUCKS COFFEE","3995 24TH ST ","San Francisco","CA","94114","37.751413","-122.431629","+14158261118"
4481,"BI RITE MARKET","3639 18TH ST ","San Francisco","CA","94110","37.761483","-122.424688","+14152419760"
4483,"NOE BAGEL","3933 24TH ST ","San Francisco","CA","94114","37.751493","-122.430439","+14156439634"
4492,"MOLLIE STONE'S GRAND CENTRAL MARKET (MEZZANINE LEVEL)","2435 CALIFORNIA ST ","San Francisco","CA","94115","37.788773","-122.434697","+14155674902"
4495,"GOLDEN GATE MEAT CO","1 FERRY BUILDING  #13","San Francisco","CA","94111","37.795225","-122.39377","+14159837800"
4500,"CHURCH STREET GROCERY","300 CHURCH ST ","San Francisco","CA","94114","37.765878","-122.428815","+14156261653"
4502,"LA LOMA PRODUCE #7","2695 SAN BRUNO AVE ","San Francisco","CA","94134","37.727739","-122.403579","+14154686638"
4509,"AFC SUSHI @ SAFEWAY 1507","2020 MARKET ST ","San Francisco","CA","94114","37.768743","-122.427549","+14158617660"
4512,"BRANNAN STREET CAFE","274 BRANNAN ST ","San Francisco","CA","94107","37.782334","-122.391479","+14155436562"
4519,"HSS 121 CAFE","1600 HOLLOWAY AVE ","San Francisco","CA","94132","37.720851","-122.477084","+14153774525"
4531,"AK SUBS","397 08TH ST ","San Francisco","CA","94103","37.773884","-122.408631","+14152419600"
4533,"GOURMET DELIGHT","1045 STOCKTON ST ","San Francisco","CA","94108","37.795594","-122.408204","+14153923288"
4535,"GUARDINO'S SOUVENIR & GIFT SHOP","2801 TAYLOR ST ","San Francisco","CA","94133","37.795202","-122.413169","+14157753669"
4538,"LUCCA FOOD & WINE SHOP","1899 IRVING ST ","San Francisco","CA","94122","37.763457","-122.478198","+14156643870"
4539,"PEET'S COFFEE & TEA","054 WEST PORTAL AVE","San Francisco","CA","94127","37.740283","-122.466459","+14157310375"
4542,"SHAWS SAN FRANCISCO","122 WEST PORTAL AVE ","San Francisco","CA","94127","37.739565","-122.467317","+14156812702"
4544,"GENE'S LIQUOR","2201 TARAVAL ST ","San Francisco","CA","94116","37.742403","-122.48979","+14156814880"
4548,"STARBUCKS COFFEE","500 BEACH ST ","San Francisco","CA","94133","37.807048","-122.417704","+14152410256"
4553,"RUTILY'S MARKET","1700 FILBERT ST ","San Francisco","CA","94123","37.799078","-122.427634","+14157763235"
4555,"UNITED LIQUORS & DELI","2401 CHESTNUT ST ","San Francisco","CA","94123","37.799934","-122.442977","+14155670580"
4558,"KING'S BAKERY","2846 MISSION ST","San Francisco","CA","94110","37.751356","-122.418414","+14152824550"
4559,"PACIFIC FOOD MART","2199 SUTTER ST ","San Francisco","CA","94115","37.785623","-122.436498","+14156142385"
4584,"KERY MARKET","648 ANDOVER ST ","San Francisco","CA","94110","37.735714","-122.416775","+14156439091"
4586,"THE CAKE HOUSE","5169 MISSION ST ","San Francisco","CA","94112","37.716039","-122.441289","+14153330205"
4588,"PICCOLO PETES","2155 BAYSHORE BLVD ","San Francisco","CA","94134","37.712686","-122.400903","+14154686601"
4590,"TAQUERIA CAN-CUN  RESTAURANT","1003 MARKET ST ","San Francisco","CA","94103","37.78215","-122.410305","+14158646773"
4592,"E-Z STOP MARKET","2203 GENEVA AVE ","San Francisco","CA","94134","37.708356","-122.419989","+14155850878"
4593,"BISCOFF COFFEE CORNER","PIER 39  SPACE Q2","San Francisco","CA","94133","37.80824","-122.410189","+14153939554"
4594,"DOUBLE ROCK GROCERY","2830 INGALLS ST ","San Francisco","CA","94124","37.721141","-122.391223","+14158225350"
4598,"RINCON MARKET","98 HOWARD ST ","San Francisco","CA","94105","37.791424","-122.392468","+14155128066"
4607,"NEW GOLDEN DAISY","1041 STOCKTON ST ","San Francisco","CA","94108","37.795594","-122.408204","+14153920111"
4608,"GOURMET KITCHEN","1051 STOCKTON ST ","San Francisco","CA","94108","37.795594","-122.408204","+14157817988"
4610,"LIQUOR & DELI ON UNION SQUARE","423 STOCKTON ST","San Francisco","CA","94108","37.790034","-122.407104","+14154348210"
4614,"SUN SANG MARKET","1205 STOCKTON ST ","San Francisco","CA","94133","37.796973","-122.408504","+14159893060"
4618,"MARKET MAY FLOWER & DELI","985 BUSH ST ","San Francisco","CA","94109","37.789531","-122.413428","+14154746110"
4620,"WELCOME SUPER MARKET","1141 FOLSOM ST ","San Francisco","CA","94103","37.776057","-122.408682","+14154317007"
4621,"LOUIE'S DIM SUM","1242 STOCKTON ST ","San Francisco","CA","94133","37.797256","-122.408456","+14159898380"
4622,"HING LUNG COMPANY","1261 STOCKTON ST ","San Francisco","CA","94133","37.797465","-122.408605","+14153975521"
4623,"YO YO'S","318 PACIFIC AVE ","San Francisco","CA","94111","37.797668","-122.401134","+14152968273"
4627,"GUERRA QUALITY MEATS","490 TARAVAL","San Francisco","CA","94116","37.743278","-122.471171","+14155640585"
4630,"ZANZE'S CHEESECAKE","2405 OCEAN AVE ","San Francisco","CA","94127","37.730139","-122.469855","+14153342264"
4634,"LOMBARD HEIGHTS MARKET","1877 STOCKTON ST ","San Francisco","CA","94133","37.803103","-122.409744","+14157812480"
4636,"STARBUCKS COFFEE","3251 20TH AVE ","San Francisco","CA","94132","37.728497","-122.475639","+14156654956"
4638,"SUNSET BAKERY","1410 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591","+14157596538"
4643,"CHEUNG HING CHINESE DELI & MEAT INC","323 CLEMENT ST ","San Francisco","CA","94118","37.782993","-122.462709","+14157524259"
4650,"BALBOA BI-RITE MARKET","2449 BALBOA ST ","San Francisco","CA","94121","37.776243","-122.485239","+14152213510"
4654,"HOUSE OF BAGELS","5030 GEARY BLVD ","San Francisco","CA","94118","37.780688","-122.473471","+14157526000"
4656,"STARBUCKS COFFEE","120 04TH ST ","San Francisco","CA","94103","37.784247","-122.403989","+14152840579"
4665,"7-ELEVEN #20473","2222 TARAVAL ST ","San Francisco","CA","94116","37.742448","-122.490032","+14156654747"
4667,"EMPIRE THEATRE","085 WEST PORTAL AVE ","San Francisco","CA","94127","37.739883","-122.466749","+14156614950"
4668,"GOLDEN BEAR MARKET","1401 06TH AVE ","San Francisco","CA","94122","37.758941","-122.48591","+14156645574"
4670,"SUNSET SUPER","2801 VICENTE ST ","San Francisco","CA","94116","37.738333","-122.49728","+14156823738"
4671,"MARCO POLO ITALIAN ICE CREAM","1447 TARAVAL ST ","San Francisco","CA","94116","37.742728","-122.481566","+14157312833"
4672,"IRVING SEAFOOD MARKET","2130 IRVING ST ","San Francisco","CA","94122","37.763428","-122.480921","+14156813282"
4678,"ANDRE-BOUDIN BAKERIES","399 10TH AVE ","San Francisco","CA","94118","37.781139","-122.468635",""
4681,"SUBWAY","2516 NORIEGA ST ","San Francisco","CA","94122","37.753638","-122.490712","+14157598311"
4683,"JAVA ON OCEAN","1700 OCEAN AVE ","San Francisco","CA","94112","37.724778","-122.460205","+14153336075"
4685,"NORMAN'S LIQUOR & DELI","733 RANDOLPH ST ","San Francisco","CA","94132","37.714204","-122.469193","+14155840088"
4686,"RICE GARDEN","1515 SLOAT BLVD","San Francisco","CA","94132","37.733944","-122.490438","+14155648706"
4688,"MRS. FIELDS COOKIES","3251 20TH AVE 249","San Francisco","CA","94132","37.728497","-122.475639","+14156619017"
4692,"FRIENDS LIQUOR","1758 FILLMORE ST ","San Francisco","CA","94115","37.785717","-122.433121","+14153463226"
4694,"CONVENIENCE DELI & GROCERY","1201 LAGUNA ST ","San Francisco","CA","94115","37.782294","-122.427485","+14159312810"
4700,"STEWART'S MARKET","2498 SUTTER ST ","San Francisco","CA","94115","37.785093","-122.441498","+14154741455"
4702,"SHUFAT MARKET","3807 24TH ST ","San Francisco","CA","94114","37.751664","-122.427688","+14158266207"
4703,"LA CANASTA TAKE-OUT","3006 BUCHANAN ST ","San Francisco","CA","94123","37.797667","-122.432196","+14159213003"
4705,"GINO'S GROCERY COMPANY","2500 FILLMORE ST ","San Francisco","CA","94115","37.792598","-122.434537","+14157751908"
4706,"SHERMAN MARKET","2606 FRANKLIN ST ","San Francisco","CA","94123","37.798434","-122.425566","+14156735626"
4708,"GREEN STREET MARKET","1898 GREEN ST ","San Francisco","CA","94123","37.796828","-122.430234","+14155676377"
4716,"MICHAELIS WINE & SPIRITS","2198 UNION ST ","San Francisco","CA","94123","37.797138","-122.435334","+14159215700"
4718,"MAY FLOWER MKT.","2498 FILLMORE ST ","San Francisco","CA","94115","37.792455","-122.434474","+14153461700"
4729,"PARADISE COFFEE & DONUT","453 O'FARRELL ST ","San Francisco","CA","94102","37.785846","-122.412207","+14156737003"
4732,"BREAD & BUTTER MARKET","888 O'FARRELL ST ","San Francisco","CA","94109","37.785068","-122.418983",""
4734,"LUCCA DELICATESSEN","2120 CHESTNUT ST ","San Francisco","CA","94123","37.800568","-122.438354","+14159217873"
4739,"LEE'S DELI","525 MARKET ST ","San Francisco","CA","94105","37.790697","-122.399563","+14157775259"
4746,"LEE'S DELI","170 SPEAR ST ","San Francisco","CA","94105","37.791588","-122.39292","+14152849170"
4753,"TAN'S CAFE III","155 FRANCISCO ST ","San Francisco","CA","94133","37.805286","-122.408075","+14159822290"
4754,"NEW RUSSIAN HILL MARKET","1198 PACIFIC AVE ","San Francisco","CA","94133","37.795951","-122.414986","+14157761753"
4755,"AUNT FANNY'S HOT PRETZELS","PIER 39  LOT 12","San Francisco","CA","94133","37.802479","-122.411234","+14159860706"
4762,"CHOWDER HUT","2890 TAYLOR ST ","San Francisco","CA","94133","37.808616","-122.415779","+14157761849"
4774,"BAYSIDE MARKET","120 BRANNAN ST ","San Francisco","CA","94107","37.78416","-122.389239","+14152270151"
4777,"SOUTH BEACH CAFE","800 EMBARCADERO ST ","San Francisco","CA","94107","37.781556","-122.388484","+14159741115"
4782,"CANTON DIM SUM HOUSE","655 FOLSOM ST ","San Francisco","CA","94107","37.784557","-122.397932","+14152086866"
4787,"TONY BALONEY'S","1098 HOWARD ST ","San Francisco","CA","94103","37.778033","-122.40943","+14158631514"
4789,"WHITCOMB  HOTEL- EMPLOYEES / BSMT CAFETERIA","1231 MARKET ST ","San Francisco","CA","94103","37.778357","-122.415182","+14156268000"
4791,"SOUTH PARK CAFE","108 SOUTH PARK ST ","San Francisco","CA","94107","37.781564","-122.394369","+14154957275"
4794,"VICTOR'S","210 TOWNSEND ST ","San Francisco","CA","94107","37.778634","-122.393089","+14156097018"
4797,"GOOD LIFE GROCERY, THE","448 CORTLAND AVE ","San Francisco","CA","94110","37.739053","-122.416683","+14156483221"
4798,"M & M SHORTSTOP","2145 GENEVA AVE ","San Francisco","CA","94134","37.708427","-122.420353","+14155850878"
4800,"NEW COLLEGE HILL MARKET","3798 MISSION ST ","San Francisco","CA","94110","37.736021","-122.424503","+14158240900"
4801,"YICK'S LIQUOR","4701 MISSION ST ","San Francisco","CA","94112","37.72304","-122.436017","+14155862662"
4803,"SAN BRUNO SUPERMARKET","2480 SAN BRUNO AVE ","San Francisco","CA","94134","37.730527","-122.404861","+14154685788"
4804,"SUBWAY #31419","2599 SAN BRUNO AVE ","San Francisco","CA","94134","37.728933","-122.40413","+14155440880"
4806,"WHITE PALACE LIQUOR & DELI","1524 SILVER AVE ","San Francisco","CA","94134","37.732344","-122.405852","+14154680985"
4817,"BIG SAVE MARKET","5001 03RD ST ","San Francisco","CA","94124","37.733019","-122.391239","+14155871003"
4819,"STARBUCKS COFFEE","398 MARKET ST ","San Francisco","CA","94111","37.791742","-122.398373","+14152410256"
4824,"THE GAP CAFE","1 HARRISON ST ","San Francisco","CA","94105","37.789177","-122.388962","+14152912977"
4828,"SAY CHEESE","856 COLE ST ","San Francisco","CA","94117","37.766017","-122.449976","+14156655020"
4837,"SAFEWAY STORE #985","2350 NORIEGA ST ","San Francisco","CA","94122","37.753718","-122.488821","+14156654565"
4841,"STARBUCKS COFFEE","350 PARNASSUS AVE ","San Francisco","CA","94117","37.764027","-122.456159","+14152410256"
4842,"GEORGE'S ZOO","2560 SLOAT BLVD ","San Francisco","CA","94116","37.735488","-122.501599",""
4843,"SUNNY COUNTRY FOODS","1101 STANYAN ST ","San Francisco","CA","94117","37.764384","-122.452584","+14155662511"
