CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude,Day
17090561,BURGLARY AUTO,BURGLARY - VEHICLE,1800 FOURTH ST,2017-03-16 12:45:00,37.869944,-122.300636,Thursday
17090697,THEFT MISD. (UNDER $950),LARCENY,1300 ALCATRAZ AVE,2017-04-06 16:08:00,37.847446,-122.281146,Thursday
17032908,ASSAULT/BATTERY MISD.,ASSAULT,CENTER STREET & OXFORD ST,2017-06-08 18:00:00,37.870583,-122.265956,Thursday
17037604,VANDALISM,VANDALISM,1500 UNIVERSITY AVE,2017-06-29 09:00:00,37.870396,-122.281585,Thursday
17042257,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DWIGHT WAY,2017-07-20 18:20:00,37.864826,-122.260719,Thursday
17043815,VEHICLE STOLEN,MOTOR VEHICLE THEFT,700 HARRISON ST,2017-07-27 23:00:00,37.880564,-122.304896,Thursday
17034400,BURGLARY AUTO,BURGLARY - VEHICLE,2100 ALLSTON WAY,2017-06-15 16:05:00,37.86939,-122.267883,Thursday
17029676,ROBBERY,ROBBERY,1300 SAN PABLO AVE,2017-05-25 15:33:00,37.880262,-122.295809,Thursday
17091117,BURGLARY AUTO,BURGLARY - VEHICLE,2300 PARKER ST,2017-06-01 02:00:00,37.862763,-122.262639,Thursday
17040613,ROBBERY,ROBBERY,700 HARRISON ST,2017-07-13 12:25:00,37.880564,-122.304896,Thursday
17090985,VANDALISM,VANDALISM,2100 BROWNING ST,2017-05-18 17:30:00,37.868616,-122.288365,Thursday
17043694,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2000 DURANT AVE,2017-07-27 13:30:00,37.866426,-122.269762,Thursday
17040867,THEFT FELONY (OVER $950),LARCENY,1300 UNIVERSITY AVE,2017-06-15 11:18:00,37.869764,-122.28655,Thursday
17036422,IDENTITY THEFT,FRAUD,1000 MILLER AVE,2017-06-22 12:00:00,37.894233,-122.260552,Thursday
17048573,BRANDISHING,WEAPONS OFFENSE,2000 KITTREDGE ST,2017-08-17 18:02:00,37.868204,-122.270054,Thursday
17090736,BURGLARY AUTO,BURGLARY - VEHICLE,2500 PIEDMONT AVE,2017-04-13 18:00:00,37.865868,-122.251595,Thursday
17091412,THEFT MISD. (UNDER $950),LARCENY,3300 CALIFORNIA ST,2017-07-20 19:50:00,37.847838,-122.275741,Thursday
17021967,DISTURBANCE,DISORDERLY CONDUCT,BERKELEY SQUARE & CENTER ST,2017-04-20 15:06:00,37.870346,-122.267796,Thursday
17090809,VANDALISM,VANDALISM,800 CEDAR ST,2017-04-20 08:20:00,37.873865,-122.300777,Thursday
17048454,ROBBERY,ROBBERY,2300 HEARST AVE,2017-08-17 21:30:00,37.874537,-122.263862,Thursday
17091005,VANDALISM,VANDALISM,1600 HEARST AVE,2017-05-25 22:40:00,37.87247,-122.279718,Thursday
17021912,DOMESTIC VIOLENCE,FAMILY OFFENSE,1500 UNIVERSITY AVE,2017-04-20 09:51:00,37.870396,-122.281585,Thursday
17011821,THEFT MISD. (UNDER $950),LARCENY,2600 DURANT AVE,2017-03-02 05:00:00,37.868164,-122.256314,Thursday
17044494,GUN/WEAPON,WEAPONS OFFENSE,2200 MILVIA ST,2017-07-27 17:00:00,37.868574,-122.270415,Thursday
17037508,FRAUD/FORGERY,FRAUD,1700 SHATTUCK AVE,2017-06-29 09:24:00,37.876307,-122.268923,Thursday
17048532,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1800 WOOLSEY ST,2017-08-17 19:00:00,37.851324,-122.272873,Thursday
17091351,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DANA ST,2017-07-13 02:10:00,37.866508,-122.261057,Thursday
17042176,BURGLARY AUTO,BURGLARY - VEHICLE,2300 DURANT AVE,2017-07-20 13:19:00,37.867259,-122.26324,Thursday
17090562,VANDALISM,VANDALISM,2800 NINTH ST,2017-03-16 13:30:00,37.855748,-122.290281,Thursday
17045097,BURGLARY AUTO,BURGLARY - VEHICLE,FRANCISCO STREET & MILVIA ST,2017-08-03 02:00:00,37.875391,-122.271141,Thursday
17091142,THEFT FELONY (OVER $950),LARCENY,2400 PIEDMONT AVE,2017-06-15 01:00:00,37.867546,-122.251967,Thursday
17045209,NARCOTICS,DRUG VIOLATION,"37.8604074730001000, -122.2991894540000000",2017-08-03 16:21:00,,,Thursday
17026821,THEFT FELONY (OVER $950),LARCENY,2600 ASHBY AVE,2017-05-11 19:15:00,37.856755,-122.255248,Thursday
17090868,VANDALISM,VANDALISM,1400 SIXTY-SEVENTH ST,2017-05-04 03:30:00,37.87783,-122.299723,Thursday
17091408,BURGLARY AUTO,BURGLARY - VEHICLE,1921 FRANCISCO ST,2017-07-20 10:30:00,37.875241,-122.27237,Thursday
17091099,THEFT MISD. (UNDER $950),LARCENY,1500 CARLETON ST,2017-06-01 23:40:00,37.859614,-122.280268,Thursday
17031486,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2600 ELLSWORTH ST,2017-06-01 22:00:00,37.862562,-122.262598,Thursday
17042211,NARCOTICS,DRUG VIOLATION,1900 CENTER ST,2017-07-20 15:44:00,37.869685,-122.272804,Thursday
17025104,THEFT MISD. (UNDER $950),LARCENY,1400 JOSEPHINE ST,2017-05-04 07:30:00,37.881141,-122.275177,Thursday
17037619,VANDALISM,VANDALISM,1900 SHATTUCK AVE,2017-06-29 22:28:00,37.873687,-122.268616,Thursday
17043813,VANDALISM,VANDALISM,2900 COLLEGE AVE,2017-07-27 13:00:00,37.858356,-122.253179,Thursday
17091485,VANDALISM,VANDALISM,200 MARINA BLVD,2017-07-27 03:40:00,37.868667,-122.313656,Thursday
17031174,BURGLARY AUTO,BURGLARY - VEHICLE,2400 CURTIS ST,2017-06-01 04:15:00,37.863099,-122.288255,Thursday
17040666,NARCOTICS,DRUG VIOLATION,DWIGHT WAY & MILVIA ST,2017-07-13 16:00:00,37.863652,-122.269843,Thursday
17036018,DISTURBANCE,DISORDERLY CONDUCT,1800 FOURTH ST,2017-06-22 18:44:00,37.869944,-122.300636,Thursday
17022798,IDENTITY THEFT,FRAUD,1600 BLAKE ST,2017-03-16 12:00:00,37.861653,-122.278529,Thursday
17031200,THEFT FELONY (OVER $950),LARCENY,2800 ADELINE ST,2017-06-01 08:40:00,37.858079,-122.268016,Thursday
17091324,THEFT MISD. (UNDER $950),LARCENY,2700 DERBY ST,2017-07-06 19:00:00,37.862118,-122.25338,Thursday
17011978,DOMESTIC VIOLENCE,FAMILY OFFENSE,1200 ASHBY AVE,2017-03-02 21:40:00,37.852211,-122.286336,Thursday
17017699,BURGLARY AUTO,BURGLARY - VEHICLE,FOURTH STREET & HEARST AVE,2017-03-30 09:40:00,37.868878,-122.300284,Thursday
17014573,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,OTIS STREET & ASHBY AVE,2017-03-16 00:57:00,37.854427,-122.270006,Thursday
17090875,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,2017-05-04 20:10:00,37.863611,-122.317566,Thursday
17048449,BURGLARY AUTO,BURGLARY - VEHICLE,2300 DURANT AVE,2017-08-17 17:30:00,37.867259,-122.26324,Thursday
17014737,ROBBERY,ROBBERY,2500 SHATTUCK AVE,2017-03-16 19:13:00,37.863811,-122.267412,Thursday
17026899,VEHICLE STOLEN,MOTOR VEHICLE THEFT,CHANNING WAY & PIEDMONT AVE,2017-05-11 20:00:00,37.86793,-122.251798,Thursday
17042696,ASSAULT/BATTERY MISD.,ASSAULT,2000 DWIGHT WAY,2017-07-20 19:50:00,37.863679,-122.26963,Thursday
17031191,ASSAULT/BATTERY MISD.,ASSAULT,2200 SHATTUCK AVE,2017-06-01 08:07:00,37.869363,-122.268028,Thursday
17034863,DISTURBANCE,DISORDERLY CONDUCT,,2017-06-01 00:00:00,,,Thursday
17013124,BURGLARY AUTO,BURGLARY - VEHICLE,2100 HASTE ST,2017-03-09 07:00:00,37.864908,-122.267289,Thursday
17034461,MISSING ADULT,MISSING PERSON,2800 SHATTUCK AVE,2017-06-15 15:00:00,37.858525,-122.266906,Thursday
17038948,NARCOTICS,DRUG VIOLATION,2300 BANCROFT WAY,2017-07-06 02:24:00,37.868199,-122.263253,Thursday
17091292,IDENTITY THEFT,FRAUD,1600 ASHBY AVE,2017-04-20 22:30:00,37.853554,-122.276925,Thursday
17050132,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1800 UNIVERSITY AVE,2017-08-24 16:59:00,37.871246,-122.274991,Thursday
17091118,VANDALISM,VANDALISM,1600 RUSSELL ST,2017-06-08 19:24:00,37.85525,-122.277126,Thursday
17045122,NARCOTICS,DRUG VIOLATION,1100 SAN PABLO AVE,2017-08-03 07:53:00,37.88382,-122.296952,Thursday
17021852,ROBBERY,ROBBERY,1700 PRINCE ST,2017-04-20 00:15:00,37.852136,-122.273695,Thursday
17021998,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2500 WEBSTER ST,2017-04-20 02:00:00,37.855659,-122.256395,Thursday
17024894,VANDALISM,VANDALISM,1600 SAN PABLO AVE,2017-04-06 00:01:00,37.875189,-122.294176,Thursday
17020784,BURGLARY AUTO,BURGLARY - VEHICLE,1300 CEDAR ST,2017-04-13 22:00:00,37.876174,-122.287054,Thursday
17091516,BURGLARY AUTO,BURGLARY - VEHICLE,1732 CHESTNUT ST,2017-08-03 02:20:00,37.873017,-122.288422,Thursday
17034804,SEXUAL ASSAULT FEL.,SEX CRIME,<UNKNOWN>,2017-06-15 00:00:00,,,Thursday
17026586,DOMESTIC VIOLENCE,FAMILY OFFENSE,1700 OREGON ST,2017-05-11 10:39:00,37.856595,-122.275064,Thursday
17046889,BURGLARY AUTO,BURGLARY - VEHICLE,900 HEINZ AVE,2017-08-10 11:00:00,37.853552,-122.291561,Thursday
17019078,THEFT MISD. (UNDER $950),LARCENY,2000 MILVIA ST,2017-04-06 10:45:00,37.871461,-122.270706,Thursday
17034679,THEFT MISD. (UNDER $950),LARCENY,2300 SHATTUCK AVE,2017-06-15 21:00:00,37.867176,-122.267802,Thursday
17019047,DOMESTIC VIOLENCE,FAMILY OFFENSE,2000 FOURTH ST,2017-04-06 03:00:00,37.867026,-122.299737,Thursday
17014726,NARCOTICS,DRUG VIOLATION,STANFORD AVENUE &KING ST,2017-03-16 18:26:00,,,Thursday
17013260,THEFT MISD. (UNDER $950),LARCENY,1900 CURTIS ST,2017-03-09 15:55:00,37.87084,-122.289678,Thursday
17037638,NARCOTICS,DRUG VIOLATION,SHATTUCK AVENUE & ADDISON ST,2017-06-29 23:42:00,37.871167,-122.268285,Thursday
17026649,FRAUD/FORGERY,FRAUD,600 HEARST AVE,2017-05-11 16:00:00,37.868334,-122.303753,Thursday
17042091,NARCOTICS,DRUG VIOLATION,2100 CENTER ST,2017-07-20 02:34:00,37.870308,-122.26805,Thursday
17043658,MISSING ADULT,MISSING PERSON,2400 FULTON ST,2017-07-27 00:01:00,37.866037,-122.265618,Thursday
17032773,ROBBERY,ROBBERY,2400 SHATTUCK AVE,2017-06-08 00:16:00,37.865772,-122.267643,Thursday
17091041,THEFT MISD. (UNDER $950),LARCENY,1200 UNIVERSITY AVE,2017-06-01 13:00:00,37.869385,-122.28953,Thursday
17090934,VANDALISM,VANDALISM,2000 ALLSTON WAY,2017-05-11 08:30:00,37.869096,-122.270137,Thursday
17014685,DISTURBANCE,DISORDERLY CONDUCT,1600 MILVIA ST,2017-03-16 12:46:00,37.877951,-122.271395,Thursday
17022767,SEXUAL ASSAULT FEL.,SEX CRIME,900 GILMAN ST,2017-04-20 15:00:00,37.87969,-122.299713,Thursday
17019326,THEFT MISD. (UNDER $950),LARCENY,1300 UNIVERSITY AVE,2017-04-06 19:46:00,37.869764,-122.28655,Thursday
17026598,THEFT MISD. (UNDER $950),LARCENY,3100 SAN PABLO AVE,2017-05-11 08:12:00,37.821533,-122.276741,Thursday
17090692,VANDALISM,VANDALISM,2500 COLLEGE AVE,2017-04-06 04:00:00,37.865711,-122.25389,Thursday
17043684,THEFT FELONY (OVER $950),LARCENY,2700 MILVIA ST,2017-07-27 16:20:00,37.860225,-122.269453,Thursday
17037519,DISTURBANCE,DISORDERLY CONDUCT,2000 OREGON ST,2017-06-29 12:20:00,37.857409,-122.268473,Thursday
17050144,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,2017-08-24 17:20:00,37.873687,-122.268616,Thursday
17091297,VANDALISM,VANDALISM,2800 SEVENTH ST,2017-07-06 16:40:00,37.855106,-122.29242,Thursday
17041602,IDENTITY THEFT,FRAUD,3100 ACTON ST,2017-07-13 16:30:00,37.851089,-122.28095,Thursday
17034520,VANDALISM,VANDALISM,1500 WOOLSEY ST,2017-06-15 23:30:00,37.85062,-122.278313,Thursday
17014620,DOMESTIC VIOLENCE,FAMILY OFFENSE,2700 SEVENTH ST,2017-03-16 08:00:00,37.856319,-122.292818,Thursday
17042241,BURGLARY AUTO,BURGLARY - VEHICLE,1300 NINTH ST,2017-07-20 17:15:00,37.879708,-122.297995,Thursday
17040704,ASSAULT/BATTERY MISD.,ASSAULT,3100 SHATTUCK AVE,2017-07-13 19:00:00,37.852956,-122.266195,Thursday
17025166,NARCOTICS,DRUG VIOLATION,800 BOLIVAR DR,2017-05-04 22:50:00,,,Thursday
17037505,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2100 MCKINLEY AVE,2017-06-29 12:00:00,37.870219,-122.273994,Thursday
17034482,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,3000 MABEL ST,2017-06-15 10:15:00,37.852618,-122.283677,Thursday
17091298,VANDALISM,VANDALISM,813 HEINZ AVE,2017-07-06 10:00:00,37.853463,-122.291982,Thursday
17090662,THEFT MISD. (UNDER $950),LARCENY,1500 MILVIA ST,2017-03-23 06:45:00,37.879689,-122.271614,Thursday
17036011,VANDALISM,VANDALISM,100 SEAWALL DR,2017-06-22 18:20:00,37.863611,-122.317566,Thursday
17011928,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1300 VIRGINIA ST,2017-03-02 07:00:00,37.874095,-122.288542,Thursday
17032874,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,2017-06-08 13:29:00,37.857409,-122.268473,Thursday
17025165,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2300 HASTE ST,2017-05-04 22:35:00,37.865443,-122.263189,Thursday
17047010,VEHICLE STOLEN,MOTOR VEHICLE THEFT,200 UNIVERSITY AVE,2017-08-10 22:30:00,37.865491,-122.310065,Thursday
17016173,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1500 SHATTUCK AVE,2017-03-23 03:37:00,37.880227,-122.26936,Thursday
17026739,VEHICLE STOLEN,MOTOR VEHICLE THEFT,HEARST AVENUE & LA LOMA AVE,2017-05-11 01:00:00,37.875525,-122.256814,Thursday
17013473,VANDALISM,VANDALISM,1100 SECOND ST,2017-03-09 21:15:00,37.880971,-122.306626,Thursday
17091197,IDENTITY THEFT,FRAUD,2700 DOHR ST,2017-06-22 13:50:00,37.857694,-122.281628,Thursday
17039142,DISTURBANCE,DISORDERLY CONDUCT,100 SEAWALL DR,2017-07-06 22:19:00,37.863611,-122.317566,Thursday
17013266,VANDALISM,VANDALISM,1700 UNIVERSITY AVE,2017-03-09 17:00:00,37.870948,-122.27733,Thursday
17044365,BURGLARY AUTO,BURGLARY - VEHICLE,1800 CARLETON ST,2017-07-27 19:00:00,37.860386,-122.273725,Thursday
17023369,ROBBERY,ROBBERY,2900 ASHBY AVE,2017-04-27 12:30:00,37.857869,-122.248398,Thursday
17031414,BURGLARY AUTO,BURGLARY - VEHICLE,ARCH STREET & EUNICE ST,2017-06-01 18:00:00,37.886242,-122.265416,Thursday
17042096,NARCOTICS,DRUG VIOLATION,2400 SIXTH ST,2017-07-20 03:20:00,37.861738,-122.295664,Thursday
17046844,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2300 TELEGRAPH AVE,2017-08-10 10:50:00,37.868714,-122.259189,Thursday
17090614,IDENTITY THEFT,FRAUD,2200 DWIGHT WAY,2017-03-23 14:10:00,37.864238,-122.265263,Thursday
17028047,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,3000 ADELINE ST,2017-05-18 02:20:00,37.85488,-122.269079,Thursday
17043632,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2300 TENTH ST,2017-07-27 00:45:00,37.864346,-122.291843,Thursday
17011982,ASSAULT/BATTERY MISD.,ASSAULT,2500 DURANT AVE,2017-03-02 23:25:00,37.867852,-122.258699,Thursday
17031223,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1000 GILMAN ST,2017-06-01 10:45:00,37.88015,-122.297446,Thursday
17032905,DISTURBANCE,DISORDERLY CONDUCT,2300 TELEGRAPH AVE,2017-06-08 17:50:00,37.868714,-122.259189,Thursday
17016181,THEFT FROM AUTO,LARCENY - FROM VEHICLE,900 HEINZ AVE,2017-03-23 03:30:00,37.853552,-122.291561,Thursday
17031343,BURGLARY AUTO,BURGLARY - VEHICLE,GILMAN STREET & W FRONTAGE RD,2017-06-01 19:00:00,37.878024,-122.30798,Thursday
17045164,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,500 VISTAMONT AVE,2017-08-03 11:50:00,37.903252,-122.267456,Thursday
17050043,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2400 CURTIS ST,2017-08-24 00:00:00,37.863099,-122.288255,Thursday
17042175,FRAUD/FORGERY,FRAUD,1100 SAN PABLO AVE,2017-07-20 12:27:00,37.88382,-122.296952,Thursday
17019039,VEHICLE STOLEN,MOTOR VEHICLE THEFT,CARRISON STREET & MABEL ST,2017-04-06 00:35:00,37.851944,-122.28349,Thursday
17091093,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SHATTUCK AVE,2017-04-20 02:14:00,37.88362,-122.269734,Thursday
17020457,ROBBERY,ROBBERY,100 SEAWALL DR,2017-04-13 01:00:00,37.863611,-122.317566,Thursday
17040816,VEHICLE STOLEN,MOTOR VEHICLE THEFT,6300 DOVER ST,2017-07-13 20:00:00,,,Thursday
17091405,BURGLARY AUTO,BURGLARY - VEHICLE,200 UNIVERSITY AVE,2017-07-20 19:00:00,37.865491,-122.310065,Thursday
17043890,THEFT MISD. (UNDER $950),LARCENY,1500 WALNUT ST,2017-07-27 17:45:00,37.880376,-122.268183,Thursday
17026632,ROBBERY,ROBBERY,2500 HILLEGASS AVE,2017-05-11 14:55:00,37.865149,-122.256487,Thursday
17048354,THEFT FELONY (OVER $950),LARCENY,1900 GRANT ST,2017-08-17 11:30:00,37.873017,-122.275481,Thursday
17090895,THEFT MISD. (UNDER $950),LARCENY,2300 JEFFERSON AVE,2017-05-04 22:00:00,37.866265,-122.278162,Thursday
17034377,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-06-15 13:48:00,37.858079,-122.268016,Thursday
17043662,MISSING ADULT,MISSING PERSON,2100 M L KING JR WAY,2017-07-27 10:14:00,,,Thursday
17026743,ROBBERY,ROBBERY,2400 PROSPECT ST,2017-05-11 23:07:00,37.867717,-122.249901,Thursday
17034417,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1300 HARMON ST,2017-06-15 16:00:00,37.848357,-122.281521,Thursday
17037497,ROBBERY,ROBBERY,1900 CENTER ST,2017-06-29 10:56:00,37.869685,-122.272804,Thursday
17091302,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,2017-07-06 17:30:00,37.863611,-122.317566,Thursday
17091304,BURGLARY AUTO,BURGLARY - VEHICLE,3100 ETON AVE,2017-07-06 22:00:00,37.854012,-122.251243,Thursday
17048614,THEFT MISD. (UNDER $950),LARCENY,100 BERKELEY SQ,2017-08-17 16:50:00,37.871171,-122.267718,Thursday
17023459,BURGLARY AUTO,BURGLARY - VEHICLE,2100 BROWNING ST,2017-04-27 17:50:00,37.868616,-122.288365,Thursday
17043671,BURGLARY AUTO,BURGLARY - VEHICLE,1500 UNIVERSITY AVE,2017-07-27 14:30:00,37.870396,-122.281585,Thursday
17091210,BURGLARY AUTO,BURGLARY - VEHICLE,400 KENTUCKY AVE,2017-06-22 18:10:00,37.904154,-122.272662,Thursday
17050225,BURGLARY AUTO,BURGLARY - VEHICLE,1000 UNIVERSITY AVE,2017-08-24 23:30:00,37.868641,-122.29415,Thursday
17023362,GUN/WEAPON,WEAPONS OFFENSE,2000 CENTER ST,2017-04-27 11:30:00,37.869973,-122.270557,Thursday
17046923,MUNICIPAL CODE,ALL OTHER OFFENSES,800 COLUSA AVE,2017-08-10 19:44:00,37.893696,-122.281105,Thursday
17034441,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,600 BONNIE LN,2017-06-15 20:15:00,,,Thursday
17090615,BURGLARY AUTO,BURGLARY - VEHICLE,DANA STREET & CHANNING WAY,2017-03-23 17:20:00,37.866622,-122.26108,Thursday
17034363,MISSING ADULT,MISSING PERSON,2000 DWIGHT WAY,2017-06-15 12:40:00,37.863679,-122.26963,Thursday
17042153,THEFT FELONY (OVER $950),LARCENY,2300 COLLEGE AVE,2017-07-20 11:52:00,37.868957,-122.254552,Thursday
17031251,THEFT MISD. (UNDER $950),LARCENY,2400 ASHBY AVE,2017-06-01 10:50:00,37.856111,-122.260248,Thursday
17090835,IDENTITY THEFT,FRAUD,900 HILLDALE AVE,2017-04-20 00:00:00,37.895849,-122.263428,Thursday
17048593,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1300 BONITA AVE,2017-08-17 15:00:00,37.883407,-122.273154,Thursday
17026692,VANDALISM,VANDALISM,OXFORD STREET & HEARST AVE,2017-05-11 08:30:00,37.874145,-122.266225,Thursday
17091463,VANDALISM,VANDALISM,2300 DURANT AVE,2017-06-29 00:00:00,37.867259,-122.26324,Thursday
17090560,VANDALISM,VANDALISM,800 POTTER ST,2017-03-16 18:30:00,37.851255,-122.292509,Thursday
17014744,THEFT MISD. (UNDER $950),LARCENY,2400 ASHBY AVE,2017-03-16 19:31:00,37.856111,-122.260248,Thursday
17020508,ASSAULT/BATTERY MISD.,ASSAULT,1600 UNIVERSITY AVE,2017-04-13 13:20:00,37.870652,-122.27958,Thursday
17028307,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,2017-05-18 23:00:00,37.868667,-122.313656,Thursday
17090608,BURGLARY AUTO,BURGLARY - VEHICLE,1000 PARKER ST,2017-03-23 19:00:00,37.858892,-122.29127,Thursday
17022029,NARCOTICS,DRUG VIOLATION,UNIVERSITY AVENUE & W FRONTAGE RD,2017-04-20 20:01:00,37.866265,-122.305592,Thursday
17023353,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2400 TELEGRAPH AVE,2017-04-20 04:55:00,37.866761,-122.258779,Thursday
17029713,BURGLARY AUTO,BURGLARY - VEHICLE,FIFTH STREET & HARRISON ST,2017-05-25 14:00:00,37.880922,-122.303115,Thursday
17017786,ASSAULT/BATTERY MISD.,ASSAULT,2400 DURANT AVE,2017-03-30 22:30:00,37.867513,-122.26127,Thursday
17090473,THEFT MISD. (UNDER $950),LARCENY,3000 TELEGRAPH AVE,2017-03-02 15:20:00,37.855435,-122.259841,Thursday
17046817,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2200 EIGHTH ST,2017-08-10 06:00:00,37.864692,-122.294325,Thursday
17017677,VANDALISM,VANDALISM,2600 PIEDMONT AVE,2017-03-30 08:30:00,37.863893,-122.251422,Thursday
17044333,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2700 STUART ST,2017-07-27 13:00:00,37.859846,-122.253325,Thursday
17040515,ASSAULT/BATTERY MISD.,ASSAULT,2800 SHATTUCK AVE,2017-07-13 01:54:00,37.858525,-122.266906,Thursday
17042194,ASSAULT/BATTERY FEL.,ASSAULT,CHANNING WAY & BOWDITCH ST,2017-07-20 14:25:00,37.867209,-122.256554,Thursday
17038989,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,2017-07-06 10:56:00,37.865009,-122.258767,Thursday
17091376,THEFT MISD. (UNDER $950),LARCENY,1800 BERKELEY WAY,2017-07-13 23:25:00,37.872166,-122.275372,Thursday
17090521,BURGLARY AUTO,BURGLARY - VEHICLE,1900 PARKER ST,2017-03-09 21:45:00,37.861571,-122.271722,Thursday
17025130,ASSAULT/BATTERY FEL.,ASSAULT,ASHBY AVENUE & ADELINE ST,2017-05-04 04:00:00,37.854629,-122.26916,Thursday
17043593,DISTURBANCE,DISORDERLY CONDUCT,2300 TELEGRAPH AVE,2017-07-27 01:37:00,37.868714,-122.259189,Thursday
17034545,ASSAULT/BATTERY MISD.,ASSAULT,2200 MILVIA ST,2017-06-15 12:45:00,37.868574,-122.270415,Thursday
17026642,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,2017-05-11 15:05:00,37.857409,-122.268473,Thursday
17028235,NARCOTICS,DRUG VIOLATION,DWIGHT WAY & HILLEGASS AVE,2017-05-18 21:26:00,37.865374,-122.256511,Thursday
17038981,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 MILVIA ST,2017-07-06 02:30:00,37.873607,-122.270903,Thursday
17028220,DISTURBANCE,DISORDERLY CONDUCT,2400 M L KING JR WAY,2017-05-18 18:55:00,,,Thursday
17040721,NARCOTICS,DRUG VIOLATION,2500 DURANT AVE,2017-07-13 20:09:00,37.867852,-122.258699,Thursday
17043687,FRAUD/FORGERY,FRAUD,2300 TELEGRAPH AVE,2017-07-27 16:15:00,37.868714,-122.259189,Thursday
17016377,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2200 SACRAMENTO ST,2017-03-23 15:00:00,37.867212,-122.281739,Thursday
17045303,BURGLARY AUTO,BURGLARY - VEHICLE,2800 ADELINE ST,2017-08-03 19:20:00,37.858079,-122.268016,Thursday
17031217,NARCOTICS,DRUG VIOLATION,2488 MARKET AVENUE,2017-06-01 09:43:00,,,Thursday
17012036,VEHICLE STOLEN,MOTOR VEHICLE THEFT,PARKER STREET & SHATTUCK AVE,2017-03-02 21:00:00,37.862169,-122.267084,Thursday
17023439,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,900 MENDOCINO AVE,2017-04-27 09:30:00,37.891827,-122.275094,Thursday
17043752,DISTURBANCE,DISORDERLY CONDUCT,2500 ETNA ST,2017-07-27 21:15:00,37.865797,-122.252741,Thursday
17091583,VANDALISM,VANDALISM,2100 HEARST AVE,2017-08-03 18:00:00,37.873909,-122.268233,Thursday
17091613,BURGLARY AUTO,BURGLARY - VEHICLE,2300 DWIGHT WAY,2017-08-10 20:00:00,37.864535,-122.262993,Thursday
17017601,NARCOTICS,DRUG VIOLATION,FIFTH STREET & CHANNING WAY,2017-03-30 02:59:00,37.861511,-122.29681,Thursday
17016256,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-03-23 14:40:00,37.858079,-122.268016,Thursday
17091470,THEFT MISD. (UNDER $950),LARCENY,2400 HILGARD AVE,2017-07-27 11:00:00,37.878373,-122.262902,Thursday
17037632,DISTURBANCE,DISORDERLY CONDUCT,ADELINE STREET & M L KING JR WAY,2017-06-29 23:35:00,,,Thursday
17019160,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,2017-04-06 19:00:00,37.857409,-122.268473,Thursday
17019220,MISSING JUVENILE,MISSING PERSON,1200 FRANCISCO ST,2017-04-06 04:06:00,37.87304,-122.289659,Thursday
17028102,ASSAULT/BATTERY MISD.,ASSAULT,1600 MILVIA ST,2017-05-18 08:05:00,37.877951,-122.271395,Thursday
17023411,THEFT MISD. (UNDER $950),LARCENY,1800 FOURTH ST,2017-04-27 16:41:00,37.869944,-122.300636,Thursday
