"year","place","age","time"
2005,1308,49,4919
2005,1309,48,4920
2005,1310,47,4920
2005,1311,48,4920
2005,1312,37,4920
2005,1313,31,4920
2005,1314,42,4921
2005,1315,46,4921
2005,1316,45,4923
2005,1317,54,4923
2005,1318,22,4924
2005,1319,40,4924
2005,1320,33,4925
2005,1321,29,4925
2005,1322,36,4925
2005,1323,51,4926
2005,1324,44,4926
2005,1325,29,4927
2005,1326,41,4928
2005,1327,38,4929
2005,1328,43,4929
2005,1329,35,4930
2005,1330,29,4930
2005,1331,45,4931
2005,1332,32,4931
2005,1333,30,4931
2005,1334,40,4932
2005,1335,40,4933
2005,1336,30,4933
2005,1337,21,4934
2005,1338,51,4934
2005,1339,63,4935
2005,1340,39,4935
2005,1341,34,4937
2005,1342,40,4939
2005,1343,42,4939
2005,1344,55,4940
2005,1345,27,4941
2005,1346,39,4941
2005,1347,23,4942
2005,1348,31,4943
2005,1349,42,4943
2005,1350,27,4943
2005,1351,31,4943
2005,1352,30,4945
2005,1353,47,4945
2005,1354,50,4946
2005,1355,26,4948
2005,1356,47,4948
2005,1357,44,4949
2005,1358,37,4949
2005,1359,40,4950
2005,1360,42,4950
2005,1361,31,4952
2005,1362,23,4953
2005,1363,28,4953
2005,1364,35,4955
2005,1365,44,4957
2005,1366,43,4958
2005,1367,35,4958
2005,1368,33,4959
2005,1369,61,4959
2005,1370,43,4960
2005,1371,39,4960
2005,1372,34,4960
2005,1373,36,4960
2005,1374,53,4961
2005,1375,30,4963
2005,1376,57,4963
2005,1377,35,4964
2005,1378,50,4964
2005,1379,49,4965
2005,1380,34,4965
2005,1381,35,4965
2005,1382,38,4966
2005,1383,42,4966
2005,1384,31,4967
2005,1385,36,4967
2005,1386,32,4968
2005,1387,35,4968
2005,1388,37,4969
2005,1389,21,4970
2005,1390,37,4970
2005,1391,35,4970
2005,1392,43,4971
2005,1393,54,4971
2005,1394,45,4972
2005,1395,51,4972
2005,1396,46,4973
2005,1397,32,4973
2005,1398,50,4975
2005,1399,47,4975
2005,1400,51,4977
2005,1401,58,4977
2005,1402,41,4977
2005,1403,55,4977
2005,1404,45,4979
2005,1405,49,4979
2005,1406,34,4980
2005,1407,38,4980
2005,1408,56,4981
2005,1409,34,4981
2005,1410,24,4981
2005,1411,51,4982
2005,1412,29,4983
2005,1413,48,4984
2005,1414,24,4984
2005,1415,30,4987
2005,1416,40,4988
2005,1417,52,4989
2005,1418,35,4990
2005,1419,55,4990
2005,1420,30,4990
2005,1421,30,4991
2005,1422,47,4992
2005,1423,49,4992
2005,1424,41,4993
2005,1425,24,4993
2005,1426,35,4994
2005,1427,51,4997
2005,1428,18,4997
2005,1429,37,4997
2005,1430,49,4997
2005,1431,46,4998
2005,1432,24,4999
2005,1433,45,4999
2005,1434,33,5000
2005,1435,41,5001
2005,1436,34,5001
2005,1437,58,5001
2005,1438,63,5001
2005,1439,34,5002
2005,1440,42,5003
2005,1441,37,5004
2005,1442,58,5004
2005,1443,48,5006
2005,1444,37,5009
2005,1445,50,5010
2005,1446,37,5012
2005,1447,36,5012
2005,1448,41,5012
2005,1449,48,5015
2005,1450,41,5016
2005,1451,41,5017
2005,1452,47,5019
2005,1453,32,5019
2005,1454,30,5020
2005,1455,43,5021
2005,1456,43,5021
2005,1457,37,5022
2005,1458,34,5022
2005,1459,46,5022
2005,1460,39,5023
2005,1461,50,5026
2005,1462,13,5026
2005,1463,30,5027
2005,1464,34,5028
2005,1465,51,5028
2005,1466,40,5029
2005,1467,54,5029
2005,1468,36,5030
2005,1469,44,5031
2005,1470,32,5031
2005,1471,42,5032
2005,1472,36,5034
2005,1473,51,5034
2005,1474,34,5034
2005,1475,28,5036
2005,1476,56,5036
2005,1477,33,5038
2005,1478,24,5038
2005,1479,32,5038
2005,1480,33,5040
2005,1481,31,5040
2005,1482,53,5040
2005,1483,33,5042
2005,1484,26,5042
2005,1485,36,5045
2005,1486,35,5046
2005,1487,37,5046
2005,1488,23,5047
2005,1489,36,5048
2005,1490,33,5049
2005,1491,51,5050
2005,1492,26,5051
2005,1493,60,5052
2005,1494,47,5052
2005,1495,26,5052
2005,1496,38,5052
2005,1497,61,5053
2005,1498,34,5053
2005,1499,36,5054
2005,1500,25,5054
2005,1501,64,5054
2005,1502,33,5054
2005,1503,26,5055
2005,1504,52,5055
2005,1505,51,5055
2005,1506,27,5056
2005,1507,34,5056
2005,1508,21,5057
2005,1509,45,5057
2005,1510,50,5058
2005,1511,31,5059
2005,1512,52,5059
2005,1513,41,5059
2005,1514,42,5060
2005,1515,39,5060
2005,1516,29,5062
2005,1517,34,5063
2005,1518,26,5064
2005,1519,47,5064
2005,1520,36,5064
2005,1521,28,5065
2005,1522,40,5066
2005,1523,42,5066
2005,1524,28,5069
2005,1525,33,5070
2005,1526,36,5071
2005,1527,38,5072
2005,1528,35,5073
2005,1529,33,5073
2005,1530,58,5073
2005,1531,27,5074
2005,1532,55,5074
2005,1533,39,5075
2005,1534,65,5076
2005,1535,46,5076
2005,1536,61,5079
2005,1537,61,5080
2005,1538,26,5080
2005,1539,62,5080
2005,1540,37,5080
2005,1541,26,5081
2005,1542,26,5081
2005,1543,45,5081
2005,1544,45,5082
2005,1545,48,5082
2005,1546,34,5083
2005,1547,39,5083
2005,1548,32,5083
2005,1549,22,5083
2005,1550,31,5084
2005,1551,31,5085
2005,1552,29,5086
2005,1553,31,5087
2005,1554,34,5087
2005,1555,46,5088
2005,1556,43,5088
2005,1557,49,5090
2005,1558,39,5090
2005,1559,33,5091
2005,1560,52,5093
2005,1561,24,5094
2005,1562,38,5094
2005,1563,53,5096
2005,1564,46,5096
2005,1565,45,5098
2005,1566,29,5098
2005,1567,23,5098
2005,1568,43,5098
2005,1569,48,5098
2005,1570,41,5098
2005,1571,38,5099
2005,1572,22,5100
2005,1573,35,5100
2005,1574,58,5100
2005,1575,25,5101
2005,1576,32,5102
2005,1577,37,5103
2005,1578,37,5103
2005,1579,39,5104
2005,1580,50,5105
2005,1581,52,5107
2005,1582,39,5107
2005,1583,53,5107
2005,1584,24,5108
2005,1585,48,5108
2005,1586,42,5108
2005,1587,55,5110
2005,1588,51,5110
2005,1589,52,5110
2005,1590,44,5111
2005,1591,55,5111
2005,1592,38,5112
2005,1593,29,5112
2005,1594,23,5114
2005,1595,42,5115
2005,1596,27,5115
2005,1597,45,5116
2005,1598,54,5116
2005,1599,32,5116
2005,1600,43,5116
2005,1601,31,5117
2005,1602,47,5117
2005,1603,35,5118
2005,1604,24,5119
2005,1605,37,5120
2005,1606,37,5121
2005,1607,36,5121
2005,1608,36,5121
2005,1609,27,5122
2005,1610,24,5123
2005,1611,24,5123
2005,1612,40,5123
2005,1613,56,5124
2005,1614,31,5124
2005,1615,28,5125
2005,1616,60,5125
2005,1617,35,5126
2005,1618,31,5126
2005,1619,41,5127
2005,1620,35,5128
2005,1621,47,5128
2005,1622,25,5129
2005,1623,24,5129
2005,1624,33,5130
2005,1625,51,5131
2005,1626,43,5131
2005,1627,51,5131
2005,1628,27,5131
2005,1629,31,5131
2005,1630,48,5131
2005,1631,32,5132
2005,1632,48,5133
2005,1633,44,5133
2005,1634,34,5134
2005,1635,35,5134
2005,1636,29,5135
2005,1637,38,5135
2005,1638,29,5136
2005,1639,56,5136
2005,1640,34,5137
2005,1641,31,5137
2005,1642,26,5139
2005,1643,41,5139
2005,1644,33,5140
2005,1645,37,5140
2005,1646,26,5141
2005,1647,28,5141
2005,1648,36,5141
2005,1649,49,5142
2005,1650,27,5142
2005,1651,45,5142
2005,1652,29,5142
2005,1653,45,5143
2005,1654,33,5145
2005,1655,34,5148
2005,1656,48,5149
2005,1657,24,5149
2005,1658,47,5149
2005,1659,37,5150
2005,1660,51,5152
2005,1661,28,5154
2005,1662,48,5155
2005,1663,40,5155
2005,1664,34,5156
2005,1665,51,5157
2005,1666,41,5157
2005,1667,39,5158
2005,1668,40,5159
2005,1669,29,5161
2005,1670,47,5161
2005,1671,28,5162
2005,1672,58,5162
2005,1673,24,5163
2005,1674,36,5166
2005,1675,41,5167
2005,1676,43,5167
2005,1677,23,5168
2005,1678,24,5168
2005,1679,31,5169
2005,1680,35,5169
2005,1681,36,5172
2005,1682,42,5172
2005,1683,25,5172
2005,1684,62,5174
2005,1685,48,5175
2005,1686,41,5175
2005,1687,31,5176
2005,1688,34,5176
2005,1689,51,5177
2005,1690,24,5177
2005,1691,31,5177
2005,1692,35,5177
2005,1693,41,5179
2005,1694,41,5180
2005,1695,41,5180
2005,1696,62,5182
2005,1697,42,5183
2005,1698,60,5183
2005,1699,32,5183
2005,1700,43,5185
2005,1701,37,5185
2005,1702,25,5186
2005,1703,46,5188
2005,1704,53,5189
2005,1705,51,5190
2005,1706,39,5190
2005,1707,39,5190
2005,1708,40,5192
2005,1709,38,5193
2005,1710,44,5193
2005,1711,42,5193
2005,1712,52,5193
2005,1713,36,5195
2005,1714,50,5196
2005,1715,46,5197
2005,1716,40,5197
2005,1717,25,5198
2005,1718,35,5198
2005,1719,31,5200
2005,1720,43,5202
2005,1721,32,5203
2005,1722,29,5203
2005,1723,32,5203
2005,1724,49,5203
2005,1725,26,5203
2005,1726,38,5206
2005,1727,45,5207
2005,1728,28,5207
2005,1729,26,5207
2005,1730,50,5208
2005,1731,58,5209
2005,1732,31,5209
2005,1733,41,5210
2005,1734,30,5210
2005,1735,43,5210
2005,1736,51,5211
2005,1737,64,5211
2005,1738,50,5212
2005,1739,48,5212
2005,1740,52,5213
2005,1741,48,5213
2005,1742,32,5213
2005,1743,29,5213
2005,1744,55,5213
2005,1745,31,5213
2005,1746,41,5215
2005,1747,32,5215
2005,1748,35,5215
2005,1749,36,5215
2005,1750,47,5215
2005,1751,37,5216
2005,1752,31,5216
2005,1753,42,5217
2005,1754,41,5217
2005,1755,45,5217
2005,1756,38,5218
2005,1757,49,5218
2005,1758,46,5219
2005,1759,45,5219
2005,1760,31,5219
2005,1761,64,5220
2005,1762,20,5221
2005,1763,35,5221
2005,1764,30,5221
2005,1765,43,5222
2005,1766,52,5222
2005,1767,40,5223
2005,1768,31,5224
2005,1769,35,5224
2005,1770,39,5225
2005,1771,25,5226
2005,1772,42,5227
2005,1773,34,5227
2005,1774,23,5228
2005,1775,52,5229
2005,1776,39,5229
2005,1777,37,5230
2005,1778,33,5231
2005,1779,35,5231
2005,1780,22,5231
2005,1781,28,5231
2005,1782,29,5232
2005,1783,65,5232
2005,1784,50,5232
2005,1785,41,5232
2005,1786,52,5233
2005,1787,28,5233
2005,1788,34,5234
2005,1789,22,5234
2005,1790,43,5234
2005,1791,NA,5235
2005,1792,41,5235
2005,1793,36,5236
2005,1794,39,5237
2005,1795,32,5237
2005,1796,39,5238
2005,1797,38,5239
2005,1798,45,5239
2005,1799,46,5241
2005,1800,58,5242
2005,1801,36,5243
2005,1802,54,5243
2005,1803,43,5245
2005,1804,25,5245
2005,1805,38,5247
2005,1806,41,5248
2005,1807,30,5248
2005,1808,61,5248
2005,1809,43,5248
2005,1810,65,5248
2005,1811,39,5249
2005,1812,52,5250
2005,1813,29,5250
2005,1814,33,5250
2005,1815,45,5250
2005,1816,23,5250
2005,1817,64,5251
2005,1818,37,5251
2005,1819,42,5252
2005,1820,30,5253
2005,1821,34,5254
2005,1822,73,5254
2005,1823,31,5255
2005,1824,43,5256
2005,1825,33,5256
2005,1826,37,5257
2005,1827,30,5258
2005,1828,24,5258
2005,1829,45,5258
2005,1830,43,5260
2005,1831,38,5262
2005,1832,51,5262
2005,1833,41,5263
2005,1834,33,5263
2005,1835,32,5263
2005,1836,39,5263
2005,1837,34,5264
2005,1838,39,5265
2005,1839,37,5266
2005,1840,57,5268
2005,1841,27,5269
2005,1842,40,5269
2005,1843,26,5269
2005,1844,27,5269
2005,1845,50,5269
2005,1846,31,5269
2005,1847,27,5271
2005,1848,39,5271
2005,1849,39,5271
2005,1850,46,5271
2005,1851,26,5272
2005,1852,50,5272
2005,1853,45,5272
2005,1854,30,5273
2005,1855,41,5273
2005,1856,32,5274
2005,1857,37,5274
2005,1858,20,5274
2005,1859,46,5275
2005,1860,38,5277
2005,1861,25,5277
2005,1862,52,5279
2005,1863,57,5280
2005,1864,53,5281
2005,1865,36,5281
2005,1866,29,5282
2005,1867,36,5282
2005,1868,41,5283
2005,1869,48,5284
2005,1870,31,5285
2005,1871,45,5286
2005,1872,41,5286
2005,1873,38,5287
2005,1874,17,5291
2005,1875,33,5292
2005,1876,55,5292
2005,1877,43,5293
2005,1878,14,5293
2005,1879,52,5294
2005,1880,44,5295
2005,1881,32,5298
2005,1882,44,5298
2005,1883,41,5298
2005,1884,39,5299
2005,1885,37,5301
2005,1886,29,5301
2005,1887,45,5302
2005,1888,33,5302
2005,1889,48,5303
2005,1890,57,5304
2005,1891,35,5305
2005,1892,42,5305
2005,1893,42,5306
2005,1894,40,5307
2005,1895,61,5307
2005,1896,28,5308
2005,1897,50,5309
2005,1898,25,5309
2005,1899,19,5309
2005,1900,37,5309
2005,1901,41,5310
2005,1902,45,5310
2005,1903,54,5310
2005,1904,32,5311
2005,1905,27,5311
2005,1906,36,5311
2005,1907,41,5312
2005,1908,24,5312
2005,1909,38,5314
2005,1910,38,5315
2005,1911,41,5316
2005,1912,34,5316
2005,1913,30,5317
2005,1914,24,5318
2005,1915,37,5319
2005,1916,27,5320
2005,1917,31,5320
2005,1918,45,5320
2005,1919,61,5320
2005,1920,37,5321
2005,1921,48,5322
2005,1922,27,5322
2005,1923,45,5325
2005,1924,31,5326
2005,1925,28,5326
2005,1926,30,5326
2005,1927,29,5327
2005,1928,27,5328
2005,1929,53,5328
2005,1930,49,5329
2005,1931,58,5329
2005,1932,24,5329
2005,1933,27,5329
2005,1934,35,5330
2005,1935,45,5331
2005,1936,34,5331
2005,1937,29,5332
2005,1938,53,5333
2005,1939,38,5333
2005,1940,22,5334
2005,1941,49,5335
2005,1942,42,5335
2005,1943,43,5335
2005,1944,35,5336
2005,1945,45,5336
2005,1946,39,5336
2005,1947,48,5337
2005,1948,55,5338
2005,1949,39,5338
2005,1950,34,5339
2005,1951,30,5340
2005,1952,35,5341
2005,1953,38,5341
2005,1954,30,5342
2005,1955,34,5342
2005,1956,39,5342
2005,1957,29,5343
2005,1958,29,5343
2005,1959,41,5343
2005,1960,35,5345
2005,1961,51,5345
2005,1962,28,5345
2005,1963,23,5346
2005,1964,41,5346
2005,1965,42,5346
2005,1966,30,5347
2005,1967,40,5348
2005,1968,52,5349
2005,1969,44,5349
2005,1970,32,5350
2005,1971,36,5351
2005,1972,41,5351
2005,1973,15,5351
2005,1974,50,5351
2005,1975,38,5353
2005,1976,49,5353
2005,1977,34,5353
2005,1978,26,5354
2005,1979,44,5354
2005,1980,31,5354
2005,1981,24,5355
2005,1982,55,5355
2005,1983,48,5355
2005,1984,48,5355
2005,1985,26,5355
2005,1986,51,5355
2005,1987,49,5355
2005,1988,30,5356
2005,1989,42,5356
2005,1990,27,5356
2005,1991,27,5356
2005,1992,59,5357
2005,1993,43,5357
2005,1994,27,5357
2005,1995,28,5358
2005,1996,54,5358
2005,1997,24,5358
2005,1998,55,5358
2005,1999,31,5359
2005,2000,33,5360
2005,2001,26,5361
2005,2002,47,5362
2005,2003,35,5362
2005,2004,65,5362
2005,2005,37,5363
2005,2006,31,5364
2005,2007,58,5364
2005,2008,28,5365
2005,2009,30,5365
2005,2010,30,5365
2005,2011,33,5367
2005,2012,27,5367
2005,2013,32,5367
2005,2014,39,5368
2005,2015,63,5369
2005,2016,24,5370
2005,2017,28,5370
2005,2018,34,5371
2005,2019,27,5371
2005,2020,39,5371
2005,2021,34,5372
2005,2022,47,5373
2005,2023,45,5373
2005,2024,58,5374
2005,2025,49,5374
2005,2026,56,5375
2005,2027,35,5376
2005,2028,32,5377
2005,2029,25,5377
2005,2030,31,5378
2005,2031,42,5378
2005,2032,49,5379
2005,2033,24,5379
2005,2034,45,5379
2005,2035,31,5380
2005,2036,36,5381
2005,2037,45,5382
2005,2038,28,5382
2005,2039,37,5382
2005,2040,38,5383
2005,2041,52,5383
2005,2042,29,5384
2005,2043,32,5384
2005,2044,39,5385
2005,2045,33,5386
2005,2046,46,5387
2005,2047,23,5387
2005,2048,40,5387
2005,2049,66,5387
2005,2050,38,5388
2005,2051,33,5388
2005,2052,37,5388
2005,2053,41,5388
2005,2054,46,5388
2005,2055,39,5389
2005,2056,56,5389
2005,2057,54,5389
2005,2058,45,5390
2005,2059,41,5390
2005,2060,31,5390
2005,2061,27,5390
2005,2062,56,5391
2005,2063,50,5392
2005,2064,32,5392
2005,2065,35,5392
2005,2066,42,5393
2005,2067,46,5393
2005,2068,47,5393
2005,2069,53,5393
2005,2070,43,5394
2005,2071,31,5394
2005,2072,49,5395
2005,2073,42,5395
2005,2074,28,5395
2005,2075,30,5395
2005,2076,32,5395
2005,2077,44,5397
2005,2078,30,5397
2005,2079,27,5398
2005,2080,30,5398
2005,2081,61,5399
2005,2082,40,5399
2005,2083,45,5399
2005,2084,49,5399
2005,2085,34,5401
2005,2086,43,5401
2005,2087,37,5402
2005,2088,58,5403
2005,2089,35,5405
2005,2090,33,5407
2005,2091,31,5407
2005,2092,30,5407
2005,2093,40,5408
2005,2094,41,5410
2005,2095,39,5410
2005,2096,77,5410
2005,2097,24,5411
2005,2098,25,5411
2005,2099,39,5411
2005,2100,33,5411
2005,2101,32,5411
2005,2102,46,5413
2005,2103,28,5414
2005,2104,29,5414
2005,2105,23,5415
2005,2106,34,5415
2005,2107,48,5416
2005,2108,42,5418
2005,2109,44,5419
2005,2110,37,5421
2005,2111,37,5421
2005,2112,46,5421
2005,2113,24,5422
2005,2114,44,5422
2005,2115,26,5422
2005,2116,55,5422
2005,2117,28,5423
2005,2118,46,5423
2005,2119,46,5423
2005,2120,37,5424
2005,2121,31,5425
2005,2122,43,5426
2005,2123,43,5426
2005,2124,31,5427
2005,2125,51,5428
2005,2126,53,5428
2005,2127,26,5428
2005,2128,24,5430
2005,2129,NA,5430
2005,2130,34,5431
2005,2131,39,5431
2005,2132,44,5431
2005,2133,41,5432
2005,2134,25,5433
2005,2135,32,5433
2005,2136,43,5433
2005,2137,32,5434
2005,2138,51,5435
2005,2139,34,5435
2005,2140,51,5435
2005,2141,52,5436
2005,2142,27,5438
2005,2143,48,5438
2005,2144,35,5439
2005,2145,29,5439
2005,2146,33,5440
2005,2147,52,5441
2005,2148,24,5441
2005,2149,18,5441
2005,2150,35,5442
2005,2151,66,5442
2005,2152,60,5442
2005,2153,49,5442
2005,2154,25,5442
2005,2155,28,5443
2005,2156,47,5444
2005,2157,50,5445
2005,2158,37,5446
2005,2159,49,5447
2005,2160,22,5447
2005,2161,39,5447
2005,2162,49,5448
2005,2163,34,5449
2005,2164,25,5449
2005,2165,26,5452
2005,2166,35,5453
2005,2167,26,5453
2005,2168,47,5453
2005,2169,50,5454
2005,2170,35,5454
2005,2171,37,5454
2005,2172,47,5455
2005,2173,35,5455
2005,2174,50,5456
2005,2175,29,5456
2005,2176,55,5456
2005,2177,26,5457
2005,2178,52,5457
2005,2179,36,5458
2005,2180,43,5458
2005,2181,30,5458
2005,2182,52,5459
2005,2183,50,5459
2005,2184,37,5459
2005,2185,27,5461
2005,2186,51,5461
2005,2187,37,5461
2005,2188,57,5462
2005,2189,49,5462
2005,2190,32,5462
2005,2191,22,5463
2005,2192,29,5463
2005,2193,46,5464
2005,2194,34,5464
2005,2195,32,5464
2005,2196,45,5465
2005,2197,50,5465
2005,2198,55,5466
2005,2199,36,5467
2005,2200,27,5467
2005,2201,30,5467
2005,2202,42,5468
2005,2203,46,5468
2005,2204,43,5470
2005,2205,52,5470
2005,2206,33,5470
2005,2207,32,5471
2005,2208,38,5472
2005,2209,43,5473
2005,2210,47,5474
2005,2211,32,5475
2005,2212,51,5476
2005,2213,26,5477
2005,2214,29,5477
2005,2215,24,5478
2005,2216,40,5479
2005,2217,42,5479
2005,2218,36,5480
2005,2219,54,5481
2005,2220,29,5481
2005,2221,35,5482
2005,2222,62,5483
2005,2223,59,5484
2005,2224,45,5484
2005,2225,61,5484
2005,2226,41,5485
2005,2227,38,5485
2005,2228,24,5485
2005,2229,51,5486
2005,2230,31,5488
2005,2231,32,5488
2005,2232,52,5488
2005,2233,27,5488
2005,2234,44,5489
2005,2235,50,5491
2005,2236,22,5491
2005,2237,26,5492
2005,2238,40,5492
2005,2239,65,5493
2005,2240,69,5494
2005,2241,36,5495
2005,2242,54,5495
2005,2243,26,5495
2005,2244,24,5496
2005,2245,45,5496
2005,2246,49,5497
2005,2247,31,5498
2005,2248,39,5498
2005,2249,29,5498
2005,2250,41,5499
2005,2251,51,5499
2005,2252,28,5501
2005,2253,23,5501
2005,2254,53,5502
2005,2255,35,5503
2005,2256,43,5504
2005,2257,29,5505
2005,2258,28,5505
2005,2259,33,5506
2005,2260,31,5507
2005,2261,32,5508
2005,2262,33,5508
2005,2263,45,5508
2005,2264,20,5508
2005,2265,26,5510
2005,2266,61,5510
2005,2267,53,5511
2005,2268,40,5511
2005,2269,33,5511
2005,2270,26,5512
2005,2271,43,5512
2005,2272,36,5512
2005,2273,40,5513
2005,2274,35,5514
2005,2275,35,5514
2005,2276,36,5515
2005,2277,46,5515
2005,2278,44,5515
2005,2279,45,5515
2005,2280,57,5516
2005,2281,51,5516
2005,2282,34,5516
2005,2283,53,5516
2005,2284,33,5516
2005,2285,35,5517
2005,2286,31,5517
2005,2287,33,5517
2005,2288,53,5520
2005,2289,37,5521
2005,2290,38,5521
2005,2291,43,5522
2005,2292,40,5525
2005,2293,34,5525
2005,2294,32,5526
2005,2295,34,5526
2005,2296,51,5526
2005,2297,29,5527
2005,2298,58,5527
2005,2299,48,5529
2005,2300,34,5529
2005,2301,39,5531
2005,2302,42,5531
2005,2303,51,5531
2005,2304,32,5532
2005,2305,38,5532
2005,2306,26,5533
2005,2307,43,5533
2005,2308,38,5534
2005,2309,43,5534
2005,2310,62,5534
2005,2311,32,5534
2005,2312,66,5535
2005,2313,64,5535
2005,2314,50,5536
2005,2315,37,5536
2005,2316,25,5536
2005,2317,37,5536
2005,2318,30,5537
2005,2319,37,5537
2005,2320,39,5538
2005,2321,35,5538
2005,2322,24,5538
2005,2323,29,5538
2005,2324,43,5539
2005,2325,46,5539
2005,2326,63,5539
2005,2327,34,5540
2005,2328,37,5540
2005,2329,44,5540
2005,2330,27,5540
2005,2331,43,5541
2005,2332,53,5541
2005,2333,52,5541
2005,2334,27,5542
2005,2335,29,5542
2005,2336,34,5543
2005,2337,43,5543
2005,2338,24,5543
2005,2339,30,5543
2005,2340,52,5543
2005,2341,55,5543
2005,2342,39,5544
2005,2343,60,5544
2005,2344,54,5544
2005,2345,36,5545
2005,2346,35,5545
2005,2347,58,5546
2005,2348,49,5546
2005,2349,43,5546
2005,2350,25,5547
2005,2351,51,5548
2005,2352,42,5549
2005,2353,54,5549
2005,2354,46,5549
2005,2355,31,5550
2005,2356,35,5551
2005,2357,35,5551
2005,2358,48,5551
2005,2359,59,5552
2005,2360,41,5552
2005,2361,25,5552
2005,2362,40,5554
2005,2363,29,5555
2005,2364,31,5556
2005,2365,67,5557
2005,2366,38,5557
2005,2367,42,5558
2005,2368,50,5558
2005,2369,38,5559
2005,2370,42,5559
2005,2371,25,5560
2005,2372,38,5560
2005,2373,57,5560
2005,2374,40,5561
2005,2375,24,5561
2005,2376,44,5561
2005,2377,26,5561
2005,2378,27,5563
2005,2379,34,5565
2005,2380,38,5565
2005,2381,40,5565
2005,2382,31,5566
2005,2383,43,5567
2005,2384,38,5568
2005,2385,35,5570
2005,2386,48,5570
2005,2387,37,5570
2005,2388,35,5571
2005,2389,30,5571
2005,2390,44,5572
2005,2391,56,5572
2005,2392,37,5573
2005,2393,41,5573
2005,2394,48,5574
2005,2395,33,5575
2005,2396,38,5575
2005,2397,50,5576
2005,2398,35,5577
2005,2399,35,5577
2005,2400,48,5577
2005,2401,41,5578
2005,2402,35,5578
2005,2403,26,5578
2005,2404,48,5579
2005,2405,41,5579
2005,2406,43,5579
2005,2407,42,5580
2005,2408,46,5580
2005,2409,35,5581
2005,2410,24,5582
2005,2411,45,5582
2005,2412,41,5583
2005,2413,49,5584
2005,2414,29,5584
2005,2415,58,5584
2005,2416,29,5584
2005,2417,32,5585
2005,2418,32,5585
2005,2419,58,5585
2005,2420,32,5586
2005,2421,29,5586
2005,2422,42,5587
2005,2423,49,5589
2005,2424,64,5589
2005,2425,24,5589
2005,2426,43,5589
2005,2427,36,5589
2005,2428,33,5590
2005,2429,65,5590
2005,2430,39,5591
2005,2431,47,5593
2005,2432,42,5593
2005,2433,73,5594
2005,2434,49,5594
2005,2435,39,5595
2005,2436,44,5596
2005,2437,49,5596
2005,2438,25,5596
2005,2439,33,5598
2005,2440,39,5599
2005,2441,23,5599
2005,2442,37,5600
2005,2443,27,5600
2005,2444,42,5600
2005,2445,54,5601
2005,2446,36,5601
2005,2447,31,5601
2005,2448,37,5603
2005,2449,41,5605
2005,2450,48,5605
2005,2451,31,5605
2005,2452,44,5606
2005,2453,43,5609
2005,2454,39,5609
2005,2455,55,5610
2005,2456,60,5611
2005,2457,45,5611
2005,2458,32,5612
2005,2459,45,5612
2005,2460,29,5612
2005,2461,43,5613
2005,2462,30,5613
2005,2463,43,5614
2005,2464,53,5614
2005,2465,21,5614
2005,2466,56,5615
2005,2467,36,5615
2005,2468,41,5615
2005,2469,25,5616
2005,2470,46,5616
2005,2471,41,5616
2005,2472,30,5617
2005,2473,21,5617
2005,2474,54,5618
2005,2475,24,5618
2005,2476,39,5619
2005,2477,35,5619
2005,2478,33,5619
2005,2479,60,5620
2005,2480,47,5621
2005,2481,44,5622
2005,2482,24,5622
2005,2483,38,5623
2005,2484,59,5623
2005,2485,34,5623
2005,2486,39,5624
2005,2487,62,5625
2005,2488,51,5625
2005,2489,22,5626
2005,2490,33,5626
2005,2491,41,5626
2005,2492,29,5628
2005,2493,35,5629
2005,2494,39,5631
2005,2495,33,5634
2005,2496,23,5634
2005,2497,39,5634
2005,2498,35,5634
2005,2499,48,5635
2005,2500,33,5635
2005,2501,54,5636
2005,2502,48,5636
2005,2503,52,5636
2005,2504,29,5638
2005,2505,31,5639
2005,2506,53,5640
2005,2507,36,5641
