chamber,session,roll call,member,vote
House,1,543,W000812,No
House,1,543,W000798,No
House,1,543,W000791,No
House,1,543,W000819,No
House,1,543,W000813,No
House,1,543,W000823,No
House,1,543,W000797,Yes
House,1,543,W000187,Yes
House,1,543,W000824,No
House,1,543,W000822,Yes
House,1,543,W000814,No
House,1,543,W000806,No
House,1,543,W000800,Yes
House,1,543,W000815,No
House,1,543,W000821,No
House,1,543,W000825,Yes
House,1,543,W000826,Yes
House,1,543,W000816,No
House,1,543,W000808,Yes
House,1,543,W000795,No
House,1,543,W000804,No
House,1,543,W000809,No
House,1,543,W000810,No
House,1,543,W000827,Not Voting
House,1,543,Y000062,Yes
House,1,543,Y000065,No
House,1,543,Y000033,No
House,1,543,Z000017,No
House,1,543,P000197,Speaker
House,1,542,A000374,Not Voting
House,1,542,A000370,Yes
House,1,542,A000055,No
House,1,542,A000371,Yes
House,1,542,A000372,No
House,1,542,A000376,Yes
House,1,542,A000367,No
House,1,542,A000369,No
House,1,542,A000377,No
House,1,542,A000375,No
House,1,542,A000378,Yes
House,1,542,B001291,No
House,1,542,B001298,No
House,1,542,B001307,No
House,1,542,B001306,No
House,1,542,B001299,No
House,1,542,B001282,No
House,1,542,B001300,Yes
House,1,542,B001270,Yes
House,1,542,B001281,Yes
House,1,542,B001287,Yes
House,1,542,B001301,No
House,1,542,B001292,Yes
House,1,542,B001302,No
House,1,542,B001257,No
House,1,542,B000490,Yes
House,1,542,B001311,No
House,1,542,B001250,No
House,1,542,B000574,Yes
House,1,542,B001303,Yes
House,1,542,B001278,Yes
House,1,542,B001295,No
House,1,542,B001296,Yes
House,1,542,B000755,No
House,1,542,B001308,Yes
House,1,542,B001274,No
House,1,542,B001284,No
House,1,542,B001304,Yes
House,1,542,B001285,Yes
House,1,542,B001260,No
House,1,542,B001297,No
House,1,542,B001275,No
House,1,542,B001305,No
House,1,542,B001309,No
House,1,542,B001248,No
House,1,542,B001286,Yes
House,1,542,B001251,Yes
House,1,542,B001289,No
House,1,542,C000059,No
House,1,542,C001112,Yes
House,1,542,C001097,Yes
House,1,542,C001072,Yes
House,1,542,C001103,No
House,1,542,C001051,No
House,1,542,C001090,Yes
House,1,542,C001055,Yes
House,1,542,C001117,Yes
House,1,542,C001066,Yes
House,1,542,C001091,Yes
House,1,542,C000266,No
House,1,542,C001109,No
House,1,542,C001080,Yes
House,1,542,C001084,Yes
House,1,542,C001123,Yes
House,1,542,C001101,Yes
House,1,542,C001067,Yes
House,1,542,C001049,Yes
House,1,542,C001061,Yes
House,1,542,C001118,No
House,1,542,C001115,No
House,1,542,C000537,Not Voting
House,1,542,C001068,Yes
House,1,542,C001053,No
House,1,542,C001093,No
House,1,542,C001092,No
House,1,542,C001108,No
House,1,542,C001062,No
House,1,542,C001078,Yes
House,1,542,C001094,No
House,1,542,C000754,Yes
House,1,542,C001110,Yes
House,1,542,C001059,Yes
House,1,542,C001069,Yes
House,1,542,C001124,Yes
House,1,542,C001119,Yes
House,1,542,C001087,Not Voting
House,1,542,C001120,No
House,1,542,C001111,Yes
House,1,542,C001121,Yes
House,1,542,C001063,Yes
House,1,542,C000984,Not Voting
House,1,542,C001122,Yes
House,1,542,C001114,No
House,1,542,D000629,Yes
House,1,542,D000626,No
House,1,542,D000598,Yes
House,1,542,D000096,Yes
House,1,542,D000619,No
House,1,542,D000631,Not Voting
House,1,542,D000191,Yes
House,1,542,D000197,Yes
House,1,542,D000216,Yes
House,1,542,D000617,Yes
House,1,542,D000630,Yes
House,1,542,D000627,Yes
House,1,542,D000623,Yes
House,1,542,D000616,No
House,1,542,D000610,Yes
House,1,542,D000600,No
House,1,542,D000624,Yes
House,1,542,D000399,Yes
House,1,542,D000482,Yes
House,1,542,D000615,No
House,1,542,D000628,No
House,1,542,E000294,No
House,1,542,E000179,Yes
House,1,542,E000299,Yes
House,1,542,E000215,Yes
House,1,542,E000297,Yes
House,1,542,E000298,No
House,1,542,E000296,Yes
House,1,542,F000465,No
House,1,542,F000467,Yes
House,1,542,F000466,No
House,1,542,F000459,No
House,1,542,F000468,Yes
House,1,542,F000461,No
House,1,542,F000449,No
House,1,542,F000454,Yes
House,1,542,F000450,No
House,1,542,F000462,Yes
House,1,542,F000455,Yes
House,1,542,F000469,No
House,1,542,G000571,Yes
House,1,542,G000578,No
House,1,542,G000579,No
House,1,542,G000574,Yes
House,1,542,G000559,Yes
House,1,542,G000586,Yes
House,1,542,G000587,Yes
House,1,542,G000584,No
House,1,542,G000563,No
House,1,542,G000552,No
House,1,542,G000592,Yes
House,1,542,G000585,Yes
House,1,542,G000588,No
House,1,542,G000581,Yes
House,1,542,G000589,No
House,1,542,G000565,No
House,1,542,G000583,Yes
House,1,542,G000377,No
House,1,542,G000560,No
House,1,542,G000577,Not Voting
House,1,542,G000546,No
House,1,542,G000590,No
House,1,542,G000553,Yes
House,1,542,G000568,No
House,1,542,G000551,Yes
House,1,542,G000576,No
House,1,542,G000591,No
House,1,542,G000558,No
House,1,542,H001080,Yes
House,1,542,H001088,No
House,1,542,H001090,Yes
House,1,542,H001052,No
House,1,542,H001053,No
House,1,542,H000324,Yes
House,1,542,H001081,Yes
House,1,542,H001064,Yes
House,1,542,H001082,No
House,1,542,H001056,No
House,1,542,H001071,No
House,1,542,H001077,Not Voting
House,1,542,H001038,Yes
House,1,542,H001072,No
House,1,542,H001087,Yes
House,1,542,H001047,Yes
House,1,542,H001065,No
House,1,542,H001074,No
House,1,542,H001083,Yes
House,1,542,H001066,Yes
House,1,542,H001085,Yes
House,1,542,H000874,Yes
House,1,542,H001067,No
House,1,542,H001068,Yes
House,1,542,H001058,No
House,1,542,H001048,No
House,1,542,H001073,No
House,1,542,J000032,Not Voting
House,1,542,J000298,Yes
House,1,542,J000294,Yes
House,1,542,J000288,Yes
House,1,542,J000299,No
House,1,542,J000292,No
House,1,542,J000301,No
House,1,542,J000126,Yes
House,1,542,J000289,Not Voting
House,1,542,J000295,No
House,1,542,J000302,Not Voting
House,1,542,K000009,Yes
House,1,542,K000386,No
House,1,542,K000375,Yes
House,1,542,K000395,No
House,1,542,K000385,Yes
House,1,542,K000388,No
House,1,542,K000376,No
House,1,542,K000379,Yes
House,1,542,K000389,Yes
House,1,542,K000380,Yes
House,1,542,K000381,Yes
House,1,542,K000394,Yes
House,1,542,K000188,Yes
House,1,542,K000362,No
House,1,542,K000210,No
House,1,542,K000378,No
House,1,542,K000368,Yes
House,1,542,K000391,Yes
House,1,542,K000382,Not Voting
House,1,542,K000392,No
House,1,542,L000585,No
House,1,542,L000578,No
House,1,542,L000588,Yes
House,1,542,L000564,No
House,1,542,L000559,Yes
House,1,542,L000560,Yes
House,1,542,L000557,Yes
House,1,542,L000566,No
House,1,542,L000581,Yes
House,1,542,L000586,Yes
House,1,542,L000551,Yes
House,1,542,L000590,Yes
House,1,542,L000589,No
House,1,542,L000593,Yes
House,1,542,L000592,Yes
House,1,542,L000287,Yes
House,1,542,L000582,Yes
House,1,542,L000563,Yes
House,1,542,L000565,Yes
House,1,542,L000397,Yes
House,1,542,L000576,No
House,1,542,L000583,No
House,1,542,L000579,Yes
House,1,542,L000480,Yes
House,1,542,L000491,No
House,1,542,L000569,No
House,1,542,L000570,Yes
House,1,542,L000591,Yes
House,1,542,L000562,Yes
House,1,542,M001203,Yes
House,1,542,M000087,Yes
House,1,542,M001185,Yes
House,1,542,M001158,No
House,1,542,M001198,Not Voting
House,1,542,M001184,No
House,1,542,M001199,No
House,1,542,M001163,Yes
House,1,542,M001209,Yes
House,1,542,M001208,Yes
House,1,542,M001165,No
House,1,542,M001157,No
House,1,542,M001177,No
House,1,542,M001143,Yes
House,1,542,M001200,Not Voting
House,1,542,M000312,Yes
House,1,542,M001156,No
House,1,542,M001180,No
House,1,542,M001166,Yes
House,1,542,M001187,No
House,1,542,M001137,Yes
House,1,542,M001188,Yes
House,1,542,M001204,No
House,1,542,M001205,No
House,1,542,M001201,No
House,1,542,M001194,No
House,1,542,M001195,No
House,1,542,M001160,Yes
House,1,542,M001206,Yes
House,1,542,M001196,Yes
House,1,542,M001207,Yes
House,1,542,M001190,No
House,1,542,M001202,Yes
House,1,542,M001210,No
House,1,542,N000002,Yes
House,1,542,N000179,Yes
House,1,542,N000015,Yes
House,1,542,N000191,Yes
House,1,542,N000189,No
House,1,542,N000188,Yes
House,1,542,N000190,No
House,1,542,N000181,No
House,1,542,O000171,Yes
House,1,542,O000172,Yes
House,1,542,O000168,No
House,1,542,O000173,Yes
House,1,542,P000601,No
House,1,542,P000034,Yes
House,1,542,P000609,No
House,1,542,P000613,Yes
House,1,542,P000614,Yes
House,1,542,P000096,Yes
House,1,542,P000604,Yes
House,1,542,P000615,No
House,1,542,P000593,Yes
House,1,542,P000605,No
House,1,542,P000608,Yes
House,1,542,P000258,Yes
House,1,542,P000616,Yes
House,1,542,P000597,Yes
House,1,542,P000607,Yes
House,1,542,P000618,Yes
House,1,542,P000599,No
House,1,542,P000617,Yes
House,1,542,P000523,Yes
House,1,542,Q000023,Yes
House,1,542,R000606,Yes
House,1,542,R000601,No
House,1,542,R000585,No
House,1,542,R000610,No
House,1,542,R000602,Yes
House,1,542,R000597,No
House,1,542,R000588,Yes
House,1,542,R000611,No
House,1,542,R000591,No
House,1,542,M001159,No
House,1,542,R000582,No
House,1,542,R000575,No
House,1,542,R000395,No
House,1,542,R000607,No
House,1,542,R000613,Yes
House,1,542,R000612,No
House,1,542,R000616,Yes
House,1,542,R000603,No
House,1,542,R000614,No
House,1,542,R000486,Yes
House,1,542,R000599,Yes
House,1,542,R000576,Yes
House,1,542,R000515,Yes
House,1,542,R000609,No
House,1,542,R000577,Yes
House,1,542,S001156,Yes
House,1,542,S001168,Yes
House,1,542,S001176,No
House,1,542,S001205,Yes
House,1,542,S001145,Yes
House,1,542,S001150,Yes
House,1,542,S001190,Yes
House,1,542,S001180,Yes
House,1,542,S001216,Yes
House,1,542,S001183,No
House,1,542,S000185,Yes
House,1,542,S001189,No
House,1,542,S001157,Yes
House,1,542,S000244,No
House,1,542,S000248,Yes
House,1,542,S001185,Yes
House,1,542,S001206,Yes
House,1,542,S000344,Yes
House,1,542,S001207,Yes
House,1,542,S000364,No
House,1,542,S001148,No
House,1,542,S001165,Yes
House,1,542,S001208,Yes
House,1,542,S001195,No
House,1,542,S001172,No
House,1,542,S000522,No
House,1,542,S000510,Yes
House,1,542,S001199,No
House,1,542,S001200,Yes
House,1,542,S001209,Yes
House,1,542,S001210,No
House,1,542,S001175,Yes
House,1,542,S001211,Yes
House,1,542,S001212,No
House,1,542,S001196,No
House,1,542,S001213,No
House,1,542,S001214,No
House,1,542,S001215,Yes
House,1,542,S001192,No
House,1,542,S001187,No
House,1,542,S001201,Yes
House,1,542,S001193,Yes
House,1,542,T000472,Yes
House,1,542,T000479,No
House,1,542,T000460,Yes
House,1,542,T000193,Yes
House,1,542,T000467,No
House,1,542,T000238,No
House,1,542,T000480,No
House,1,542,T000470,No
House,1,542,T000468,Yes
House,1,542,T000481,Yes
House,1,542,T000469,Yes
House,1,542,T000474,Yes
House,1,542,T000484,Yes
House,1,542,T000482,Yes
House,1,542,T000483,Yes
House,1,542,T000463,No
House,1,542,U000040,Yes
House,1,542,U000031,No
House,1,542,V000133,Not Voting
House,1,542,V000130,Yes
House,1,542,V000131,Yes
House,1,542,V000132,Yes
House,1,542,V000081,Yes
House,1,542,V000108,Yes
House,1,542,W000812,No
House,1,542,W000798,No
House,1,542,W000791,No
House,1,542,W000819,No
House,1,542,W000813,No
House,1,542,W000823,No
House,1,542,W000797,Yes
House,1,542,W000187,Yes
House,1,542,W000824,No
House,1,542,W000822,Yes
House,1,542,W000814,No
House,1,542,W000806,No
House,1,542,W000800,Yes
House,1,542,W000815,No
House,1,542,W000821,No
House,1,542,W000825,Yes
House,1,542,W000826,Yes
House,1,542,W000816,No
House,1,542,W000808,Yes
House,1,542,W000795,No
House,1,542,W000804,No
House,1,542,W000809,No
House,1,542,W000810,No
House,1,542,W000827,Not Voting
House,1,542,Y000062,Yes
House,1,542,Y000065,No
House,1,542,Y000033,No
House,1,542,Z000017,No
House,1,542,P000197,Speaker
House,1,541,A000374,Not Voting
House,1,541,A000370,Yes
House,1,541,A000055,Yes
House,1,541,A000371,Yes
House,1,541,A000372,Yes
House,1,541,A000376,Yes
House,1,541,A000367,No
House,1,541,A000369,Yes
House,1,541,A000377,Yes
House,1,541,A000375,Yes
House,1,541,A000378,Yes
House,1,541,B001291,Yes
House,1,541,B001298,Yes
House,1,541,B001307,Yes
House,1,541,B001306,Yes
House,1,541,B001299,Yes
House,1,541,B001282,Yes
House,1,541,B001300,Yes
House,1,541,B001270,Yes
House,1,541,B001281,Yes
House,1,541,B001287,Yes
House,1,541,B001301,Yes
House,1,541,B001292,Yes
House,1,541,B001302,No
House,1,541,B001257,Yes
House,1,541,B000490,Yes
House,1,541,B001311,No
House,1,541,B001250,Yes
House,1,541,B000574,Yes
House,1,541,B001303,Yes
House,1,541,B001278,Yes
House,1,541,B001295,Yes
House,1,541,B001296,Yes
House,1,541,B000755,Yes
House,1,541,B001308,Yes
House,1,541,B001274,No
House,1,541,B001284,Yes
House,1,541,B001304,Yes
House,1,541,B001285,Yes
House,1,541,B001260,Yes
House,1,541,B001297,Yes
House,1,541,B001275,Yes
House,1,541,B001305,Yes
House,1,541,B001309,No
House,1,541,B001248,Yes
House,1,541,B001286,Yes
House,1,541,B001251,Not Voting
House,1,541,B001289,No
House,1,541,C000059,Yes
House,1,541,C001112,Yes
House,1,541,C001097,Yes
House,1,541,C001072,Yes
House,1,541,C001103,Yes
House,1,541,C001051,Yes
House,1,541,C001090,Yes
House,1,541,C001055,Yes
House,1,541,C001117,Yes
House,1,541,C001066,Yes
House,1,541,C001091,Yes
House,1,541,C000266,Yes
House,1,541,C001109,Not Voting
House,1,541,C001080,Yes
House,1,541,C001084,Yes
House,1,541,C001123,Yes
House,1,541,C001101,Yes
House,1,541,C001067,Yes
House,1,541,C001049,Yes
House,1,541,C001061,Yes
House,1,541,C001118,No
House,1,541,C001115,No
House,1,541,C000537,Not Voting
House,1,541,C001068,Yes
House,1,541,C001053,Yes
House,1,541,C001093,Yes
House,1,541,C001092,Yes
House,1,541,C001108,Yes
House,1,541,C001062,Yes
House,1,541,C001078,Yes
House,1,541,C001094,Yes
House,1,541,C000754,Yes
House,1,541,C001110,Yes
House,1,541,C001059,Yes
House,1,541,C001069,Yes
House,1,541,C001124,Yes
House,1,541,C001119,Yes
House,1,541,C001087,Not Voting
House,1,541,C001120,Yes
House,1,541,C001111,Yes
House,1,541,C001121,Yes
House,1,541,C001063,Yes
House,1,541,C000984,Not Voting
House,1,541,C001122,Yes
House,1,541,C001114,Yes
House,1,541,D000629,Yes
House,1,541,D000626,Yes
House,1,541,D000598,Not Voting
House,1,541,D000096,Yes
House,1,541,D000619,Yes
House,1,541,D000631,Yes
House,1,541,D000191,Yes
House,1,541,D000197,Yes
House,1,541,D000216,Yes
House,1,541,D000617,Yes
House,1,541,D000630,Yes
House,1,541,D000627,Yes
House,1,541,D000623,Yes
House,1,541,D000616,Yes
House,1,541,D000610,Yes
House,1,541,D000600,Yes
House,1,541,D000624,Yes
House,1,541,D000399,Yes
House,1,541,D000482,Yes
House,1,541,D000615,Yes
House,1,541,D000628,Yes
House,1,541,E000294,Yes
House,1,541,E000179,Yes
House,1,541,E000299,Yes
House,1,541,E000215,Yes
House,1,541,E000297,Yes
House,1,541,E000298,Yes
House,1,541,E000296,Yes
House,1,541,F000465,Yes
House,1,541,F000467,Yes
House,1,541,F000466,Yes
House,1,541,F000459,Yes
House,1,541,F000468,Yes
House,1,541,F000461,Yes
House,1,541,F000449,Yes
House,1,541,F000454,Yes
House,1,541,F000450,Yes
House,1,541,F000462,Yes
House,1,541,F000455,Yes
House,1,541,F000469,Yes
House,1,541,G000571,Not Voting
House,1,541,G000578,Yes
House,1,541,G000579,Yes
House,1,541,G000574,Yes
House,1,541,G000559,Yes
House,1,541,G000586,Yes
House,1,541,G000587,Yes
House,1,541,G000584,Yes
House,1,541,G000563,Yes
House,1,541,G000552,No
House,1,541,G000592,Yes
House,1,541,G000585,Yes
House,1,541,G000588,Yes
House,1,541,G000581,Yes
House,1,541,G000589,Yes
House,1,541,G000565,No
House,1,541,G000583,Yes
House,1,541,G000377,Yes
House,1,541,G000560,Yes
House,1,541,G000577,Yes
House,1,541,G000546,Yes
House,1,541,G000590,Yes
House,1,541,G000553,Yes
House,1,541,G000568,Yes
House,1,541,G000551,Not Voting
House,1,541,G000576,Yes
House,1,541,G000591,Yes
House,1,541,G000558,Yes
House,1,541,H001080,Yes
House,1,541,H001088,Yes
House,1,541,H001090,Yes
House,1,541,H001052,Yes
House,1,541,H001053,Yes
House,1,541,H000324,Yes
House,1,541,H001081,Yes
House,1,541,H001064,Yes
House,1,541,H001082,Yes
House,1,541,H001056,Yes
House,1,541,H001071,No
House,1,541,H001077,Not Voting
House,1,541,H001038,Yes
House,1,541,H001072,Yes
House,1,541,H001087,Yes
House,1,541,H001047,Yes
House,1,541,H001065,Yes
House,1,541,H001074,Yes
House,1,541,H001083,Yes
House,1,541,H001066,Yes
House,1,541,H001085,Yes
House,1,541,H000874,Yes
House,1,541,H001067,Yes
House,1,541,H001068,Yes
House,1,541,H001058,Yes
House,1,541,H001048,Yes
House,1,541,H001073,Yes
House,1,541,J000032,Yes
House,1,541,J000298,Yes
House,1,541,J000294,Yes
House,1,541,J000288,Yes
House,1,541,J000299,No
House,1,541,J000292,Yes
House,1,541,J000301,Yes
House,1,541,J000126,Yes
House,1,541,J000289,Yes
House,1,541,J000295,Yes
House,1,541,J000302,Yes
House,1,541,K000009,Yes
House,1,541,K000386,Yes
House,1,541,K000375,Yes
House,1,541,K000395,Yes
House,1,541,K000385,Yes
House,1,541,K000388,Yes
House,1,541,K000376,Yes
House,1,541,K000379,Yes
House,1,541,K000389,Yes
House,1,541,K000380,Yes
House,1,541,K000381,Yes
House,1,541,K000394,Yes
House,1,541,K000188,Yes
House,1,541,K000362,No
House,1,541,K000210,Yes
House,1,541,K000378,Yes
House,1,541,K000368,Yes
House,1,541,K000391,Yes
House,1,541,K000382,Yes
House,1,541,K000392,Yes
House,1,541,L000585,Yes
House,1,541,L000578,Yes
House,1,541,L000588,Yes
House,1,541,L000564,Yes
House,1,541,L000559,Yes
House,1,541,L000560,Yes
House,1,541,L000557,Yes
House,1,541,L000566,Yes
House,1,541,L000581,Yes
House,1,541,L000586,Yes
House,1,541,L000551,Not Voting
House,1,541,L000590,Yes
House,1,541,L000589,Yes
House,1,541,L000593,Yes
House,1,541,L000592,Yes
House,1,541,L000287,Yes
House,1,541,L000582,Yes
House,1,541,L000563,Yes
House,1,541,L000565,Yes
House,1,541,L000397,Yes
House,1,541,L000576,Yes
House,1,541,L000583,Yes
House,1,541,L000579,Yes
House,1,541,L000480,Yes
House,1,541,L000491,Yes
House,1,541,L000569,Yes
House,1,541,L000570,Yes
House,1,541,L000591,Yes
House,1,541,L000562,Yes
House,1,541,M001203,Yes
House,1,541,M000087,Yes
House,1,541,M001185,Yes
House,1,541,M001158,Yes
House,1,541,M001198,Yes
House,1,541,M001184,No
House,1,541,M001199,Yes
House,1,541,M001163,Yes
House,1,541,M001209,Yes
House,1,541,M001208,Yes
House,1,541,M001165,Yes
House,1,541,M001157,Yes
House,1,541,M001177,Yes
House,1,541,M001143,Yes
House,1,541,M001200,Not Voting
House,1,541,M000312,Yes
House,1,541,M001156,Yes
House,1,541,M001180,Yes
House,1,541,M001166,Yes
House,1,541,M001187,Yes
House,1,541,M001137,Yes
House,1,541,M001188,Yes
House,1,541,M001204,Yes
House,1,541,M001205,Yes
House,1,541,M001201,Yes
House,1,541,M001194,Yes
House,1,541,M001195,No
House,1,541,M001160,Yes
House,1,541,M001206,Yes
House,1,541,M001196,Yes
House,1,541,M001207,Yes
House,1,541,M001190,Yes
House,1,541,M001202,Yes
House,1,541,M001210,Not Voting
House,1,541,N000002,Yes
House,1,541,N000179,Yes
House,1,541,N000015,Yes
House,1,541,N000191,Yes
House,1,541,N000189,Yes
House,1,541,N000188,Yes
House,1,541,N000190,No
House,1,541,N000181,Yes
House,1,541,O000171,Yes
House,1,541,O000172,Yes
House,1,541,O000168,Yes
House,1,541,O000173,Yes
House,1,541,P000601,Yes
House,1,541,P000034,Yes
House,1,541,P000609,Yes
House,1,541,P000613,Yes
House,1,541,P000614,Yes
House,1,541,P000096,Yes
House,1,541,P000604,Yes
House,1,541,P000615,Yes
House,1,541,P000593,Yes
House,1,541,P000605,Yes
House,1,541,P000608,Yes
House,1,541,P000258,Yes
House,1,541,P000616,Yes
House,1,541,P000597,Yes
House,1,541,P000607,Yes
House,1,541,P000618,Yes
House,1,541,P000599,Yes
House,1,541,P000617,Yes
House,1,541,P000523,Yes
House,1,541,Q000023,Yes
House,1,541,R000606,Yes
House,1,541,R000601,Yes
House,1,541,R000585,Yes
House,1,541,R000610,Yes
House,1,541,R000602,Yes
House,1,541,R000597,Yes
House,1,541,R000588,Yes
House,1,541,R000611,No
House,1,541,R000591,Yes
House,1,541,M001159,Yes
House,1,541,R000582,Yes
House,1,541,R000575,Yes
House,1,541,R000395,Yes
House,1,541,R000607,Yes
House,1,541,R000613,Yes
House,1,541,R000612,Yes
House,1,541,R000616,Yes
House,1,541,R000603,Yes
House,1,541,R000614,No
House,1,541,R000486,Yes
House,1,541,R000599,Yes
House,1,541,R000576,Not Voting
House,1,541,R000515,Yes
House,1,541,R000609,Yes
House,1,541,R000577,Not Voting
House,1,541,S001156,Yes
House,1,541,S001168,Yes
House,1,541,S001176,Yes
House,1,541,S001205,Yes
House,1,541,S001145,Yes
House,1,541,S001150,Yes
House,1,541,S001190,Yes
House,1,541,S001180,Yes
House,1,541,S001216,Yes
House,1,541,S001183,Yes
House,1,541,S000185,Yes
House,1,541,S001189,Yes
House,1,541,S001157,Yes
House,1,541,S000244,Yes
House,1,541,S000248,Yes
House,1,541,S001185,Yes
House,1,541,S001206,Yes
House,1,541,S000344,Yes
House,1,541,S001207,Yes
House,1,541,S000364,Yes
House,1,541,S001148,Yes
House,1,541,S001165,Yes
House,1,541,S001208,Yes
House,1,541,S001195,Yes
House,1,541,S001172,Yes
House,1,541,S000522,Yes
House,1,541,S000510,Yes
House,1,541,S001199,Yes
House,1,541,S001200,Yes
House,1,541,S001209,Yes
House,1,541,S001210,No
House,1,541,S001175,Yes
House,1,541,S001211,Yes
